cust_id,product_id,month,feature_name,usage_events,feature_score,adoption_level
C0088,P0422,2026-01-01,App-ID,0,0.0,not_enabled
C0088,P0422,2026-04-01,App-ID,0,0.0,not_enabled
C0088,P0422,2026-06-01,App-ID,0,0.0,not_enabled
C0088,P0422,2025-07-01,Advanced WildFire,0,0.0,not_enabled
C0088,P0422,2025-08-01,Advanced WildFire,0,0.0,not_enabled
C0088,P0422,2026-01-01,Advanced WildFire,0,0.0,not_enabled
C0088,P0422,2026-04-01,Advanced WildFire,0,0.0,not_enabled
C0088,P0422,2026-06-01,Advanced WildFire,0,0.0,not_enabled
C0088,P0150,2025-09-01,App-ID,0,0.0,not_enabled
C0088,P0150,2025-10-01,App-ID,0,0.0,not_enabled
C0088,P0150,2025-11-01,App-ID,0,0.0,not_enabled
C0088,P0150,2025-12-01,App-ID,0,0.0,not_enabled
C0088,P0150,2026-02-01,App-ID,0,0.0,not_enabled
C0088,P0150,2026-03-01,App-ID,0,0.0,not_enabled
C0088,P0150,2026-05-01,App-ID,0,0.0,not_enabled
C0088,P0150,2025-07-01,Decryption,0,0.0,not_enabled
C0088,P0150,2025-08-01,Decryption,0,0.0,not_enabled
C0088,P0150,2026-01-01,Decryption,0,0.0,not_enabled
C0088,P0150,2026-04-01,Decryption,0,0.0,not_enabled
C0088,P0150,2026-06-01,Decryption,0,0.0,not_enabled
C0088,P0150,2025-07-01,Advanced Threat Prevention,0,0.0,not_enabled
C0088,P0150,2025-08-01,Advanced Threat Prevention,0,0.0,not_enabled
C0088,P0150,2026-01-01,Advanced Threat Prevention,0,0.0,not_enabled
C0088,P0150,2026-04-01,Advanced Threat Prevention,0,0.0,not_enabled
C0088,P0150,2026-06-01,Advanced Threat Prevention,0,0.0,not_enabled
C0089,P0392,2025-09-01,Advanced URL Filtering,100615,1.0,deep
C0089,P0392,2025-10-01,Advanced URL Filtering,136824,1.0,deep
C0089,P0392,2025-11-01,Advanced URL Filtering,142987,1.0,deep
C0089,P0392,2025-12-01,Advanced URL Filtering,123651,1.0,deep
C0089,P0392,2026-02-01,Advanced URL Filtering,129526,1.0,deep
C0089,P0392,2026-03-01,Advanced URL Filtering,129513,1.0,deep
C0089,P0392,2026-05-01,Advanced URL Filtering,94695,1.0,deep
C0089,P0392,2025-09-01,Advanced WildFire,121686,1.0,deep
C0089,P0392,2025-10-01,Advanced WildFire,101314,1.0,deep
C0089,P0392,2025-11-01,Advanced WildFire,109882,1.0,deep
C0089,P0392,2025-12-01,Advanced WildFire,135899,1.0,deep
C0089,P0392,2026-02-01,Advanced WildFire,128664,1.0,deep
C0089,P0392,2026-03-01,Advanced WildFire,112677,1.0,deep
C0089,P0392,2026-05-01,Advanced WildFire,121898,1.0,deep
C0089,P0392,2025-09-01,App-ID,6386958,1.0,deep
C0089,P0392,2025-10-01,App-ID,5798346,1.0,deep
C0089,P0392,2025-11-01,App-ID,5783269,1.0,deep
C0089,P0392,2025-12-01,App-ID,4580557,1.0,deep
C0089,P0392,2026-02-01,App-ID,6262357,1.0,deep
C0089,P0392,2026-03-01,App-ID,5624604,1.0,deep
C0089,P0392,2026-05-01,App-ID,6158778,1.0,deep
C0089,P0392,2025-09-01,Decryption,19783,1.0,deep
C0089,P0392,2025-10-01,Decryption,15908,1.0,deep
C0089,P0392,2025-11-01,Decryption,15465,1.0,deep
C0089,P0392,2025-12-01,Decryption,20979,1.0,deep
C0089,P0392,2026-02-01,Decryption,15785,1.0,deep
C0089,P0392,2026-03-01,Decryption,19130,1.0,deep
C0089,P0392,2026-05-01,Decryption,17040,1.0,deep
C0089,P0392,2025-09-01,Advanced DNS Security,2460602,1.0,deep
C0089,P0392,2025-10-01,Advanced DNS Security,2185788,1.0,deep
C0089,P0392,2025-11-01,Advanced DNS Security,2160408,1.0,deep
C0089,P0392,2025-12-01,Advanced DNS Security,2465804,1.0,deep
C0089,P0392,2026-02-01,Advanced DNS Security,2072134,1.0,deep
C0089,P0392,2026-03-01,Advanced DNS Security,2462178,1.0,deep
C0089,P0392,2026-05-01,Advanced DNS Security,2549832,1.0,deep
C0089,P0392,2025-07-01,SD-WAN,1110785,1.0,deep
C0089,P0392,2025-08-01,SD-WAN,1375832,1.0,deep
C0089,P0392,2026-01-01,SD-WAN,1103048,1.0,deep
C0089,P0392,2026-04-01,SD-WAN,1283082,1.0,deep
C0089,P0392,2026-06-01,SD-WAN,1601212,1.0,deep
C0089,P0200,2025-07-01,Advanced Threat Prevention,0,0.0,not_enabled
C0089,P0200,2025-08-01,Advanced Threat Prevention,4493663,1.0,deep
C0089,P0200,2026-01-01,Advanced Threat Prevention,4053805,1.0,deep
C0089,P0200,2026-04-01,Advanced Threat Prevention,5053431,1.0,deep
C0089,P0200,2026-06-01,Advanced Threat Prevention,5946655,1.0,deep
C0089,P0200,2025-09-01,Advanced WildFire,51121,1.0,deep
C0089,P0200,2025-10-01,Advanced WildFire,68941,1.0,deep
C0089,P0200,2025-11-01,Advanced WildFire,72781,1.0,deep
C0089,P0200,2025-12-01,Advanced WildFire,55535,1.0,deep
C0089,P0200,2026-02-01,Advanced WildFire,49069,1.0,deep
C0089,P0200,2026-03-01,Advanced WildFire,53558,1.0,deep
C0089,P0200,2026-05-01,Advanced WildFire,57609,1.0,deep
C0089,P0200,2025-07-01,Advanced DNS Security,50748,1.0,deep
C0089,P0200,2025-08-01,Advanced DNS Security,60143,1.0,deep
C0089,P0200,2026-01-01,Advanced DNS Security,50688,1.0,deep
C0089,P0200,2026-04-01,Advanced DNS Security,39339,1.0,deep
C0089,P0200,2026-06-01,Advanced DNS Security,40287,1.0,deep
C0089,P0200,2025-07-01,Decryption,0,0.0,not_enabled
C0089,P0200,2025-08-01,Decryption,1855661,1.0,deep
C0089,P0200,2026-01-01,Decryption,1857886,1.0,deep
C0089,P0200,2026-04-01,Decryption,1973461,1.0,deep
C0089,P0200,2026-06-01,Decryption,2048928,1.0,deep
C0089,P0200,2025-07-01,App-ID,30118,1.0,deep
C0089,P0200,2025-08-01,App-ID,28002,1.0,deep
C0089,P0200,2026-01-01,App-ID,37980,1.0,deep
C0089,P0200,2026-04-01,App-ID,31516,1.0,deep
C0089,P0200,2026-06-01,App-ID,43014,1.0,deep
C0089,P0008,2025-07-01,Advanced DNS Security,0,0.0,not_enabled
C0089,P0008,2025-08-01,Advanced DNS Security,108729,1.0,deep
C0089,P0008,2026-01-01,Advanced DNS Security,128014,1.0,deep
C0089,P0008,2026-04-01,Advanced DNS Security,129233,1.0,deep
C0089,P0008,2026-06-01,Advanced DNS Security,108433,1.0,deep
C0089,P0008,2025-07-01,Advanced URL Filtering,32311,1.0,deep
C0089,P0008,2025-08-01,Advanced URL Filtering,21567,1.0,deep
C0089,P0008,2026-01-01,Advanced URL Filtering,33236,1.0,deep
C0089,P0008,2026-04-01,Advanced URL Filtering,32986,1.0,deep
C0089,P0008,2026-06-01,Advanced URL Filtering,27701,1.0,deep
C0089,P0008,2025-07-01,Decryption,85546,1.0,deep
C0089,P0008,2025-08-01,Decryption,104375,1.0,deep
C0089,P0008,2026-01-01,Decryption,118477,1.0,deep
C0089,P0008,2026-04-01,Decryption,94591,1.0,deep
C0089,P0008,2026-06-01,Decryption,111768,1.0,deep
C0089,P0437,2025-07-01,GlobalProtect,45150,1.0,deep
C0089,P0437,2025-08-01,GlobalProtect,64862,1.0,deep
C0089,P0437,2026-01-01,GlobalProtect,44342,1.0,deep
C0089,P0437,2026-04-01,GlobalProtect,69012,1.0,deep
C0089,P0437,2026-06-01,GlobalProtect,60703,1.0,deep
C0089,P0437,2025-07-01,Advanced URL Filtering,0,0.0,not_enabled
C0089,P0437,2025-08-01,Advanced URL Filtering,0,0.0,not_enabled
C0089,P0437,2026-01-01,Advanced URL Filtering,0,0.0,not_enabled
C0089,P0437,2026-04-01,Advanced URL Filtering,0,0.0,not_enabled
C0089,P0437,2026-06-01,Advanced URL Filtering,0,0.0,not_enabled
C0089,P0437,2025-07-01,Advanced DNS Security,0,0.0,not_enabled
C0089,P0437,2025-08-01,Advanced DNS Security,0,0.0,not_enabled
C0089,P0437,2026-01-01,Advanced DNS Security,0,0.0,not_enabled
C0089,P0437,2026-04-01,Advanced DNS Security,0,0.0,not_enabled
C0089,P0437,2026-06-01,Advanced DNS Security,0,0.0,not_enabled
C0089,P0440,2025-07-01,IoT/OT Security,45944,1.0,deep
C0089,P0440,2025-08-01,IoT/OT Security,46276,1.0,deep
C0089,P0440,2026-01-01,IoT/OT Security,34506,1.0,deep
C0089,P0440,2026-04-01,IoT/OT Security,33642,1.0,deep
C0089,P0440,2026-06-01,IoT/OT Security,36160,1.0,deep
C0089,P0440,2025-09-01,Advanced URL Filtering,53105,1.0,deep
C0089,P0440,2025-10-01,Advanced URL Filtering,51858,1.0,deep
C0089,P0440,2025-11-01,Advanced URL Filtering,45959,1.0,deep
C0089,P0440,2025-12-01,Advanced URL Filtering,43878,1.0,deep
C0089,P0440,2026-02-01,Advanced URL Filtering,55474,1.0,deep
C0089,P0440,2026-03-01,Advanced URL Filtering,45140,1.0,deep
C0089,P0440,2026-05-01,Advanced URL Filtering,47314,1.0,deep
C0089,P0440,2025-09-01,Advanced WildFire,6110691,1.0,deep
C0089,P0440,2025-10-01,Advanced WildFire,5588207,1.0,deep
C0089,P0440,2025-11-01,Advanced WildFire,4150239,1.0,deep
C0089,P0440,2025-12-01,Advanced WildFire,6115511,1.0,deep
C0089,P0440,2026-02-01,Advanced WildFire,4176913,1.0,deep
C0089,P0440,2026-03-01,Advanced WildFire,4797024,1.0,deep
C0089,P0440,2026-05-01,Advanced WildFire,5557009,1.0,deep
C0089,P0310,2025-09-01,Advanced Threat Prevention,0,0.0,not_enabled
C0089,P0310,2025-10-01,Advanced Threat Prevention,0,0.0,not_enabled
C0089,P0310,2025-11-01,Advanced Threat Prevention,0,0.0,not_enabled
C0089,P0310,2025-12-01,Advanced Threat Prevention,0,0.0,not_enabled
C0089,P0310,2026-02-01,Advanced Threat Prevention,0,0.0,not_enabled
C0089,P0310,2026-03-01,Advanced Threat Prevention,0,0.0,not_enabled
C0089,P0310,2026-05-01,Advanced Threat Prevention,0,0.0,not_enabled
C0089,P0310,2025-07-01,Advanced DNS Security,0,0.0,not_enabled
C0089,P0310,2025-08-01,Advanced DNS Security,0,0.0,not_enabled
C0089,P0310,2026-01-01,Advanced DNS Security,0,0.0,not_enabled
C0089,P0310,2026-04-01,Advanced DNS Security,0,0.0,not_enabled
C0089,P0310,2026-06-01,Advanced DNS Security,0,0.0,not_enabled
C0089,P0310,2025-09-01,Enterprise DLP,815404,1.0,deep
C0089,P0310,2025-10-01,Enterprise DLP,950367,1.0,deep
C0089,P0310,2025-11-01,Enterprise DLP,768998,1.0,deep
C0089,P0310,2025-12-01,Enterprise DLP,810801,1.0,deep
C0089,P0310,2026-02-01,Enterprise DLP,712886,1.0,deep
C0089,P0310,2026-03-01,Enterprise DLP,656062,1.0,deep
C0089,P0310,2026-05-01,Enterprise DLP,707230,1.0,deep
C0089,P0310,2025-09-01,Advanced WildFire,0,0.0,not_enabled
C0089,P0310,2025-10-01,Advanced WildFire,0,0.0,not_enabled
C0089,P0310,2025-11-01,Advanced WildFire,0,0.0,not_enabled
C0089,P0310,2025-12-01,Advanced WildFire,0,0.0,not_enabled
C0089,P0310,2026-02-01,Advanced WildFire,0,0.0,not_enabled
C0089,P0310,2026-03-01,Advanced WildFire,0,0.0,not_enabled
C0089,P0310,2026-05-01,Advanced WildFire,0,0.0,not_enabled
C0089,P0310,2025-07-01,Advanced URL Filtering,1333380,1.0,deep
C0089,P0310,2025-08-01,Advanced URL Filtering,1191322,1.0,deep
C0089,P0310,2026-01-01,Advanced URL Filtering,952509,1.0,deep
C0089,P0310,2026-04-01,Advanced URL Filtering,1262161,1.0,deep
C0089,P0310,2026-06-01,Advanced URL Filtering,1081017,1.0,deep
C0090,P0367,2025-07-01,App-ID,0,0.0,not_enabled
C0090,P0367,2025-08-01,App-ID,0,0.0,not_enabled
C0090,P0367,2026-01-01,App-ID,0,0.0,not_enabled
C0090,P0367,2026-04-01,App-ID,0,0.0,not_enabled
C0090,P0367,2026-06-01,App-ID,80940,1.0,deep
C0090,P0367,2025-07-01,Advanced WildFire,0,0.0,not_enabled
C0090,P0367,2025-08-01,Advanced WildFire,0,0.0,not_enabled
C0090,P0367,2026-01-01,Advanced WildFire,0,0.0,not_enabled
C0090,P0367,2026-04-01,Advanced WildFire,4862912,1.0,deep
C0090,P0367,2026-06-01,Advanced WildFire,2131027,0.7,active
C0090,P0367,2025-07-01,Advanced Threat Prevention,0,0.0,not_enabled
C0090,P0367,2025-08-01,Advanced Threat Prevention,0,0.0,not_enabled
C0090,P0367,2026-01-01,Advanced Threat Prevention,0,0.0,not_enabled
C0090,P0367,2026-04-01,Advanced Threat Prevention,0,0.0,not_enabled
C0090,P0367,2026-06-01,Advanced Threat Prevention,0,0.0,not_enabled
C0090,P0367,2025-07-01,Advanced DNS Security,0,0.0,not_enabled
C0090,P0367,2025-08-01,Advanced DNS Security,0,0.0,not_enabled
C0090,P0367,2026-01-01,Advanced DNS Security,82504,1.0,deep
C0090,P0367,2026-04-01,Advanced DNS Security,86697,1.0,deep
C0090,P0367,2026-06-01,Advanced DNS Security,90194,1.0,deep
C0090,P0367,2025-07-01,Advanced URL Filtering,0,0.0,not_enabled
C0090,P0367,2025-08-01,Advanced URL Filtering,0,0.0,not_enabled
C0090,P0367,2026-01-01,Advanced URL Filtering,0,0.0,not_enabled
C0090,P0367,2026-04-01,Advanced URL Filtering,1104512,0.7,active
C0090,P0367,2026-06-01,Advanced URL Filtering,1262090,0.7,active
C0090,P0243,2026-01-01,Advanced URL Filtering,0,0.0,not_enabled
C0090,P0243,2026-04-01,Advanced URL Filtering,0,0.0,not_enabled
C0090,P0243,2026-06-01,Advanced URL Filtering,0,0.0,not_enabled
C0090,P0243,2025-09-01,SD-WAN,0,0.0,not_enabled
C0090,P0243,2025-10-01,SD-WAN,0,0.0,not_enabled
C0090,P0243,2025-11-01,SD-WAN,0,0.0,not_enabled
C0090,P0243,2025-12-01,SD-WAN,1974638,1.0,deep
C0090,P0243,2026-02-01,SD-WAN,1328416,0.7,active
C0090,P0243,2026-03-01,SD-WAN,580151,0.7,active
C0090,P0243,2026-05-01,SD-WAN,648032,0.7,active
C0090,P0243,2025-09-01,Advanced Threat Prevention,0,0.0,not_enabled
C0090,P0243,2025-10-01,Advanced Threat Prevention,0,0.0,not_enabled
C0090,P0243,2025-11-01,Advanced Threat Prevention,104861,1.0,deep
C0090,P0243,2025-12-01,Advanced Threat Prevention,80626,0.7,active
C0090,P0243,2026-02-01,Advanced Threat Prevention,40762,0.7,active
C0090,P0243,2026-03-01,Advanced Threat Prevention,67431,0.7,active
C0090,P0243,2026-05-01,Advanced Threat Prevention,99259,1.0,deep
C0090,P0243,2025-09-01,SaaS Security,0,0.0,not_enabled
C0090,P0243,2025-10-01,SaaS Security,0,0.0,not_enabled
C0090,P0243,2025-11-01,SaaS Security,0,0.0,not_enabled
C0090,P0243,2025-12-01,SaaS Security,0,0.0,not_enabled
C0090,P0243,2026-02-01,SaaS Security,0,0.0,not_enabled
C0090,P0243,2026-03-01,SaaS Security,0,0.0,not_enabled
C0090,P0243,2026-05-01,SaaS Security,0,0.0,not_enabled
C0090,P0243,2025-09-01,GlobalProtect,0,0.0,not_enabled
C0090,P0243,2025-10-01,GlobalProtect,0,0.0,not_enabled
C0090,P0243,2025-11-01,GlobalProtect,0,0.0,not_enabled
C0090,P0243,2025-12-01,GlobalProtect,0,0.0,not_enabled
C0090,P0243,2026-02-01,GlobalProtect,0,0.0,not_enabled
C0090,P0243,2026-03-01,GlobalProtect,0,0.0,not_enabled
C0090,P0243,2026-05-01,GlobalProtect,0,0.0,not_enabled
C0090,P0205,2025-07-01,Advanced WildFire,0,0.0,not_enabled
C0090,P0205,2025-08-01,Advanced WildFire,0,0.0,not_enabled
C0090,P0205,2026-01-01,Advanced WildFire,0,0.0,not_enabled
C0090,P0205,2026-04-01,Advanced WildFire,0,0.0,not_enabled
C0090,P0205,2026-06-01,Advanced WildFire,0,0.0,not_enabled
C0090,P0205,2025-09-01,Advanced DNS Security,0,0.0,not_enabled
C0090,P0205,2025-10-01,Advanced DNS Security,0,0.0,not_enabled
C0090,P0205,2025-11-01,Advanced DNS Security,0,0.0,not_enabled
C0090,P0205,2025-12-01,Advanced DNS Security,0,0.0,not_enabled
C0090,P0205,2026-02-01,Advanced DNS Security,0,0.0,not_enabled
C0090,P0205,2026-03-01,Advanced DNS Security,0,0.0,not_enabled
C0090,P0205,2026-05-01,Advanced DNS Security,0,0.0,not_enabled
C0090,P0205,2025-09-01,Advanced URL Filtering,0,0.0,not_enabled
C0090,P0205,2025-10-01,Advanced URL Filtering,0,0.0,not_enabled
C0090,P0205,2025-11-01,Advanced URL Filtering,0,0.0,not_enabled
C0090,P0205,2025-12-01,Advanced URL Filtering,0,0.0,not_enabled
C0090,P0205,2026-02-01,Advanced URL Filtering,0,0.0,not_enabled
C0090,P0205,2026-03-01,Advanced URL Filtering,0,0.0,not_enabled
C0090,P0205,2026-05-01,Advanced URL Filtering,14146,0.7,active
C0090,P0205,2025-07-01,Advanced Threat Prevention,0,0.0,not_enabled
C0090,P0205,2025-08-01,Advanced Threat Prevention,0,0.0,not_enabled
C0090,P0205,2026-01-01,Advanced Threat Prevention,34993,0.7,active
C0090,P0205,2026-04-01,Advanced Threat Prevention,34754,0.7,active
C0090,P0205,2026-06-01,Advanced Threat Prevention,75595,1.0,deep
C0090,P0205,2025-09-01,Decryption,0,0.0,not_enabled
C0090,P0205,2025-10-01,Decryption,0,0.0,not_enabled
C0090,P0205,2025-11-01,Decryption,0,0.0,not_enabled
C0090,P0205,2025-12-01,Decryption,0,0.0,not_enabled
C0090,P0205,2026-02-01,Decryption,0,0.0,not_enabled
C0090,P0205,2026-03-01,Decryption,0,0.0,not_enabled
C0090,P0205,2026-05-01,Decryption,0,0.0,not_enabled
C0091,P0328,2025-09-01,Advanced WildFire,0,0.0,not_enabled
C0091,P0328,2025-10-01,Advanced WildFire,0,0.0,not_enabled
C0091,P0328,2025-11-01,Advanced WildFire,0,0.0,not_enabled
C0091,P0328,2025-12-01,Advanced WildFire,0,0.0,not_enabled
C0091,P0328,2026-02-01,Advanced WildFire,0,0.0,not_enabled
C0091,P0328,2026-03-01,Advanced WildFire,0,0.0,not_enabled
C0091,P0328,2026-05-01,Advanced WildFire,0,0.0,not_enabled
C0091,P0328,2025-09-01,App-ID,0,0.0,not_enabled
C0091,P0328,2025-10-01,App-ID,0,0.0,not_enabled
C0091,P0328,2025-11-01,App-ID,0,0.0,not_enabled
C0091,P0328,2025-12-01,App-ID,0,0.0,not_enabled
C0091,P0328,2026-02-01,App-ID,0,0.0,not_enabled
C0091,P0328,2026-03-01,App-ID,0,0.0,not_enabled
C0091,P0328,2026-05-01,App-ID,0,0.0,not_enabled
C0091,P0328,2025-07-01,Advanced DNS Security,0,0.0,not_enabled
C0091,P0328,2025-08-01,Advanced DNS Security,0,0.0,not_enabled
C0091,P0328,2026-01-01,Advanced DNS Security,0,0.0,not_enabled
C0091,P0328,2026-04-01,Advanced DNS Security,0,0.0,not_enabled
C0091,P0328,2026-06-01,Advanced DNS Security,0,0.0,not_enabled
C0091,P0328,2025-07-01,SaaS Security,0,0.0,not_enabled
C0091,P0328,2025-08-01,SaaS Security,0,0.0,not_enabled
C0091,P0328,2026-01-01,SaaS Security,0,0.0,not_enabled
C0091,P0328,2026-04-01,SaaS Security,0,0.0,not_enabled
C0091,P0328,2026-06-01,SaaS Security,0,0.0,not_enabled
C0091,P0328,2025-09-01,GlobalProtect,0,0.0,not_enabled
C0091,P0328,2025-10-01,GlobalProtect,0,0.0,not_enabled
C0091,P0328,2025-11-01,GlobalProtect,0,0.0,not_enabled
C0091,P0328,2025-12-01,GlobalProtect,0,0.0,not_enabled
C0091,P0328,2026-02-01,GlobalProtect,0,0.0,not_enabled
C0091,P0328,2026-03-01,GlobalProtect,0,0.0,not_enabled
C0091,P0328,2026-05-01,GlobalProtect,0,0.0,not_enabled
C0091,P0395,2025-07-01,Advanced Threat Prevention,0,0.0,not_enabled
C0091,P0395,2025-08-01,Advanced Threat Prevention,0,0.0,not_enabled
C0091,P0395,2026-01-01,Advanced Threat Prevention,2354859,1.0,deep
C0091,P0395,2026-04-01,Advanced Threat Prevention,2142740,1.0,deep
C0091,P0395,2026-06-01,Advanced Threat Prevention,2594523,1.0,deep
C0091,P0395,2025-09-01,Decryption,0,0.0,not_enabled
C0091,P0395,2025-10-01,Decryption,0,0.0,not_enabled
C0091,P0395,2025-11-01,Decryption,0,0.0,not_enabled
C0091,P0395,2025-12-01,Decryption,0,0.0,not_enabled
C0091,P0395,2026-02-01,Decryption,0,0.0,not_enabled
C0091,P0395,2026-03-01,Decryption,0,0.0,not_enabled
C0091,P0395,2026-05-01,Decryption,0,0.0,not_enabled
C0091,P0395,2025-07-01,Advanced WildFire,0,0.0,not_enabled
C0091,P0395,2025-08-01,Advanced WildFire,0,0.0,not_enabled
C0091,P0395,2026-01-01,Advanced WildFire,293771,0.7,active
C0091,P0395,2026-04-01,Advanced WildFire,219794,0.7,active
C0091,P0395,2026-06-01,Advanced WildFire,323288,0.7,active
C0091,P0395,2025-07-01,Enterprise DLP,0,0.0,not_enabled
C0091,P0395,2025-08-01,Enterprise DLP,0,0.0,not_enabled
C0091,P0395,2026-01-01,Enterprise DLP,0,0.0,not_enabled
C0091,P0395,2026-04-01,Enterprise DLP,0,0.0,not_enabled
C0091,P0395,2026-06-01,Enterprise DLP,0,0.0,not_enabled
C0091,P0334,2025-07-01,App-ID,0,0.0,not_enabled
C0091,P0334,2025-08-01,App-ID,0,0.0,not_enabled
C0091,P0334,2026-01-01,App-ID,14215,0.7,active
C0091,P0334,2026-04-01,App-ID,34430,1.0,deep
C0091,P0334,2026-06-01,App-ID,28923,0.7,active
C0091,P0334,2025-09-01,Decryption,1605636,1.0,deep
C0091,P0334,2025-10-01,Decryption,435129,0.7,active
C0091,P0334,2025-11-01,Decryption,583156,0.7,active
C0091,P0334,2025-12-01,Decryption,647300,0.7,active
C0091,P0334,2026-02-01,Decryption,761872,0.7,active
C0091,P0334,2026-03-01,Decryption,657819,0.7,active
C0091,P0334,2026-05-01,Decryption,440616,0.7,active
C0091,P0334,2025-09-01,Advanced Threat Prevention,0,0.0,not_enabled
C0091,P0334,2025-10-01,Advanced Threat Prevention,0,0.0,not_enabled
C0091,P0334,2025-11-01,Advanced Threat Prevention,0,0.0,not_enabled
C0091,P0334,2025-12-01,Advanced Threat Prevention,0,0.0,not_enabled
C0091,P0334,2026-02-01,Advanced Threat Prevention,0,0.0,not_enabled
C0091,P0334,2026-03-01,Advanced Threat Prevention,0,0.0,not_enabled
C0091,P0334,2026-05-01,Advanced Threat Prevention,0,0.0,not_enabled
C0091,P0334,2025-07-01,Advanced DNS Security,0,0.0,not_enabled
C0091,P0334,2025-08-01,Advanced DNS Security,0,0.0,not_enabled
C0091,P0334,2026-01-01,Advanced DNS Security,731223,0.7,active
C0091,P0334,2026-04-01,Advanced DNS Security,1124546,1.0,deep
C0091,P0334,2026-06-01,Advanced DNS Security,549168,0.7,active
C0091,P0334,2025-09-01,Advanced WildFire,0,0.0,not_enabled
C0091,P0334,2025-10-01,Advanced WildFire,0,0.0,not_enabled
C0091,P0334,2025-11-01,Advanced WildFire,0,0.0,not_enabled
C0091,P0334,2025-12-01,Advanced WildFire,0,0.0,not_enabled
C0091,P0334,2026-02-01,Advanced WildFire,0,0.0,not_enabled
C0091,P0334,2026-03-01,Advanced WildFire,0,0.0,not_enabled
C0091,P0334,2026-05-01,Advanced WildFire,0,0.0,not_enabled
C0091,P0334,2025-09-01,Advanced URL Filtering,2684039,1.0,deep
C0091,P0334,2025-10-01,Advanced URL Filtering,2477834,1.0,deep
C0091,P0334,2025-11-01,Advanced URL Filtering,1830800,0.7,active
C0091,P0334,2025-12-01,Advanced URL Filtering,1336986,0.7,active
C0091,P0334,2026-02-01,Advanced URL Filtering,1029574,0.7,active
C0091,P0334,2026-03-01,Advanced URL Filtering,3074831,1.0,deep
C0091,P0334,2026-05-01,Advanced URL Filtering,839479,0.7,active
C0092,P0093,2025-09-01,Advanced DNS Security,0,0.0,not_enabled
C0092,P0093,2025-10-01,Advanced DNS Security,0,0.0,not_enabled
C0092,P0093,2025-11-01,Advanced DNS Security,0,0.0,not_enabled
C0092,P0093,2025-12-01,Advanced DNS Security,0,0.0,not_enabled
C0092,P0093,2026-02-01,Advanced DNS Security,30124,0.7,active
C0092,P0093,2026-03-01,Advanced DNS Security,46299,0.7,active
C0092,P0093,2026-05-01,Advanced DNS Security,65928,1.0,deep
C0092,P0093,2026-01-01,Advanced Threat Prevention,652154,0.7,active
C0092,P0093,2026-04-01,Advanced Threat Prevention,857506,1.0,deep
C0092,P0093,2026-06-01,Advanced Threat Prevention,518989,0.7,active
C0092,P0093,2026-01-01,App-ID,0,0.0,not_enabled
C0092,P0093,2026-04-01,App-ID,0,0.0,not_enabled
C0092,P0093,2026-06-01,App-ID,33066,0.7,active
C0092,P0093,2026-01-01,Advanced URL Filtering,0,0.0,not_enabled
C0092,P0093,2026-04-01,Advanced URL Filtering,0,0.0,not_enabled
C0092,P0093,2026-06-01,Advanced URL Filtering,18375,0.7,active
C0092,P0093,2025-09-01,Advanced WildFire,0,0.0,not_enabled
C0092,P0093,2025-10-01,Advanced WildFire,0,0.0,not_enabled
C0092,P0093,2025-11-01,Advanced WildFire,0,0.0,not_enabled
C0092,P0093,2025-12-01,Advanced WildFire,0,0.0,not_enabled
C0092,P0093,2026-02-01,Advanced WildFire,0,0.0,not_enabled
C0092,P0093,2026-03-01,Advanced WildFire,0,0.0,not_enabled
C0092,P0093,2026-05-01,Advanced WildFire,0,0.0,not_enabled
C0092,P0015,2025-10-01,Advanced URL Filtering,0,0.0,not_enabled
C0092,P0015,2025-11-01,Advanced URL Filtering,0,0.0,not_enabled
C0092,P0015,2025-12-01,Advanced URL Filtering,0,0.0,not_enabled
C0092,P0015,2026-02-01,Advanced URL Filtering,0,0.0,not_enabled
C0092,P0015,2026-03-01,Advanced URL Filtering,0,0.0,not_enabled
C0092,P0015,2026-05-01,Advanced URL Filtering,0,0.0,not_enabled
C0092,P0015,2025-10-01,Advanced WildFire,0,0.0,not_enabled
C0092,P0015,2025-11-01,Advanced WildFire,0,0.0,not_enabled
C0092,P0015,2025-12-01,Advanced WildFire,0,0.0,not_enabled
C0092,P0015,2026-02-01,Advanced WildFire,0,0.0,not_enabled
C0092,P0015,2026-03-01,Advanced WildFire,0,0.0,not_enabled
C0092,P0015,2026-05-01,Advanced WildFire,0,0.0,not_enabled
C0092,P0015,2025-10-01,Advanced DNS Security,47510,0.7,active
C0092,P0015,2025-11-01,Advanced DNS Security,45410,0.7,active
C0092,P0015,2025-12-01,Advanced DNS Security,38651,0.7,active
C0092,P0015,2026-02-01,Advanced DNS Security,51368,0.7,active
C0092,P0015,2026-03-01,Advanced DNS Security,69432,0.7,active
C0092,P0015,2026-05-01,Advanced DNS Security,47077,0.7,active
C0092,P0015,2026-01-01,IoT/OT Security,6656,0.7,active
C0092,P0015,2026-04-01,IoT/OT Security,15012,0.7,active
C0092,P0015,2026-06-01,IoT/OT Security,22930,1.0,deep
C0092,P0015,2026-01-01,Advanced Threat Prevention,0,0.0,not_enabled
C0092,P0015,2026-04-01,Advanced Threat Prevention,1003741,0.7,active
C0092,P0015,2026-06-01,Advanced Threat Prevention,2828258,1.0,deep
C0092,P0015,2026-01-01,App-ID,0,0.0,not_enabled
C0092,P0015,2026-04-01,App-ID,1395547,0.7,active
C0092,P0015,2026-06-01,App-ID,1952500,1.0,deep
