cust_id,product_id,month,lur,util_health,feature_adoption,sustained_usage,ttv_score,ever_active_before,arr,vrs,flag_single_feature_dependency,flag_expansion,state,cust_name,segment,region,product_name,product_platform
C0077,P0086,2026-06-01,0.84,0.96,0.34,1.0,1.0,1,335142.36,82.1,false,false,Value Realized,"Woods, Calhoun and Schmidt",Mid-Market,EMEA,Prisma Access Browser SKU-0086,sase
C0081,P0150,2025-07-01,0.543,0.832,0.0,1.0,1.0,0,54466.29,69.1,false,false,Developing,"Sanchez, Wheeler and Harvey",Enterprise,APAC,Cloud NGFW for AWS SKU-0150,cloud_ngfw
C0081,P0150,2025-08-01,0.577,0.872,0.233,1.0,1.0,1,54466.29,76.4,false,false,Value Realized,"Sanchez, Wheeler and Harvey",Enterprise,APAC,Cloud NGFW for AWS SKU-0150,cloud_ngfw
C0081,P0150,2025-09-01,0.666,0.917,0.333,1.0,1.0,1,54466.29,80.4,false,false,Value Realized,"Sanchez, Wheeler and Harvey",Enterprise,APAC,Cloud NGFW for AWS SKU-0150,cloud_ngfw
C0081,P0150,2025-10-01,0.754,0.939,0.333,1.0,1.0,1,54466.29,81.2,false,false,Value Realized,"Sanchez, Wheeler and Harvey",Enterprise,APAC,Cloud NGFW for AWS SKU-0150,cloud_ngfw
C0081,P0150,2025-11-01,0.901,0.975,0.333,1.0,1.0,1,54466.29,82.5,false,false,Value Realized,"Sanchez, Wheeler and Harvey",Enterprise,APAC,Cloud NGFW for AWS SKU-0150,cloud_ngfw
C0081,P0150,2025-12-01,0.59,0.888,0.233,1.0,1.0,1,54466.29,76.9,false,false,Value Realized,"Sanchez, Wheeler and Harvey",Enterprise,APAC,Cloud NGFW for AWS SKU-0150,cloud_ngfw
C0081,P0150,2026-01-01,0.658,0.914,0.233,1.0,1.0,1,54466.29,77.8,false,false,Value Realized,"Sanchez, Wheeler and Harvey",Enterprise,APAC,Cloud NGFW for AWS SKU-0150,cloud_ngfw
C0081,P0150,2026-02-01,0.807,0.952,0.333,1.0,1.0,1,54466.29,81.6,false,false,Value Realized,"Sanchez, Wheeler and Harvey",Enterprise,APAC,Cloud NGFW for AWS SKU-0150,cloud_ngfw
C0081,P0150,2026-03-01,0.713,0.928,0.233,1.0,1.0,1,54466.29,78.3,false,false,Value Realized,"Sanchez, Wheeler and Harvey",Enterprise,APAC,Cloud NGFW for AWS SKU-0150,cloud_ngfw
C0081,P0150,2026-04-01,0.608,0.902,0.233,1.0,1.0,1,54466.29,77.4,false,false,Value Realized,"Sanchez, Wheeler and Harvey",Enterprise,APAC,Cloud NGFW for AWS SKU-0150,cloud_ngfw
C0081,P0150,2026-05-01,0.851,0.963,0.467,1.0,1.0,1,54466.29,85.4,false,false,Value Realized,"Sanchez, Wheeler and Harvey",Enterprise,APAC,Cloud NGFW for AWS SKU-0150,cloud_ngfw
C0081,P0150,2026-06-01,0.785,0.946,0.467,1.0,1.0,1,54466.29,84.8,false,false,Value Realized,"Sanchez, Wheeler and Harvey",Enterprise,APAC,Cloud NGFW for AWS SKU-0150,cloud_ngfw
C0081,P0483,2025-09-01,0.731,0.933,0.0,1.0,1.0,0,51507.61,72.7,false,false,Value Realized,"Sanchez, Wheeler and Harvey",Enterprise,APAC,Cloud NGFW for AWS SKU-0483,cloud_ngfw
C0081,P0483,2025-10-01,0.823,0.956,0.0,1.0,1.0,1,51507.61,73.4,false,false,Value Realized,"Sanchez, Wheeler and Harvey",Enterprise,APAC,Cloud NGFW for AWS SKU-0483,cloud_ngfw
C0081,P0483,2025-11-01,0.708,0.927,0.14,1.0,1.0,1,51507.61,75.9,false,false,Value Realized,"Sanchez, Wheeler and Harvey",Enterprise,APAC,Cloud NGFW for AWS SKU-0483,cloud_ngfw
C0081,P0483,2025-12-01,0.659,0.915,0.34,1.0,1.0,1,51507.61,80.5,false,false,Value Realized,"Sanchez, Wheeler and Harvey",Enterprise,APAC,Cloud NGFW for AWS SKU-0483,cloud_ngfw
C0081,P0483,2026-01-01,0.866,0.966,0.28,1.0,1.0,1,51507.61,80.8,false,false,Value Realized,"Sanchez, Wheeler and Harvey",Enterprise,APAC,Cloud NGFW for AWS SKU-0483,cloud_ngfw
C0081,P0483,2026-02-01,0.772,0.943,0.48,1.0,1.0,1,51507.61,85.0,false,false,Value Realized,"Sanchez, Wheeler and Harvey",Enterprise,APAC,Cloud NGFW for AWS SKU-0483,cloud_ngfw
C0081,P0483,2026-03-01,0.755,0.939,0.54,1.0,1.0,1,51507.61,86.4,false,false,Value Realized,"Sanchez, Wheeler and Harvey",Enterprise,APAC,Cloud NGFW for AWS SKU-0483,cloud_ngfw
C0081,P0483,2026-04-01,0.783,0.946,0.6,1.0,1.0,1,51507.61,88.1,false,false,Value Realized,"Sanchez, Wheeler and Harvey",Enterprise,APAC,Cloud NGFW for AWS SKU-0483,cloud_ngfw
C0081,P0483,2026-05-01,0.624,0.906,0.68,1.0,1.0,1,51507.61,88.7,false,false,Value Realized,"Sanchez, Wheeler and Harvey",Enterprise,APAC,Cloud NGFW for AWS SKU-0483,cloud_ngfw
C0081,P0483,2026-06-01,0.767,0.942,0.68,1.0,1.0,1,51507.61,90.0,false,false,Value Realized,"Sanchez, Wheeler and Harvey",Enterprise,APAC,Cloud NGFW for AWS SKU-0483,cloud_ngfw
C0088,P0439,2025-07-01,0.0,0.0,0.0,0.0,,0,814851.38,0.0,false,false,Grace Period,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0439,sase
C0088,P0439,2025-08-01,0.0,0.0,0.0,0.0,0.0,0,814851.38,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0439,sase
C0088,P0439,2025-09-01,0.0,0.0,0.0,0.0,0.0,0,814851.38,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0439,sase
C0088,P0439,2025-10-01,0.0,0.0,0.0,0.0,0.0,0,814851.38,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0439,sase
C0088,P0439,2025-11-01,0.0,0.0,0.0,0.0,0.0,0,814851.38,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0439,sase
C0088,P0439,2025-12-01,0.0,0.0,0.0,0.0,0.0,0,814851.38,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0439,sase
C0088,P0439,2026-01-01,0.0,0.0,0.0,0.0,0.0,0,814851.38,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0439,sase
C0088,P0439,2026-02-01,0.0,0.0,0.0,0.0,0.0,0,814851.38,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0439,sase
C0088,P0439,2026-03-01,0.0,0.0,0.0,0.0,0.0,0,814851.38,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0439,sase
C0088,P0439,2026-04-01,0.0,0.0,0.0,0.0,0.0,0,814851.38,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0439,sase
C0088,P0439,2026-05-01,0.0,0.0,0.0,0.0,0.0,0,814851.38,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0439,sase
C0088,P0439,2026-06-01,0.0,0.0,0.0,0.0,0.0,0,814851.38,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0439,sase
C0088,P0477,2025-07-01,0.0,0.0,0.0,0.0,,0,8050.72,0.0,false,false,Grace Period,Anderson-Bailey,Mid-Market,EMEA,VM-300 SKU-0477,software_ngfw
C0088,P0477,2025-08-01,0.0,0.0,0.0,0.0,0.0,0,8050.72,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,VM-300 SKU-0477,software_ngfw
C0088,P0477,2025-09-01,0.0,0.0,0.0,0.0,0.0,0,8050.72,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,VM-300 SKU-0477,software_ngfw
C0088,P0477,2025-10-01,0.0,0.0,0.0,0.0,0.0,0,8050.72,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,VM-300 SKU-0477,software_ngfw
C0088,P0477,2025-11-01,0.0,0.0,0.0,0.0,0.0,0,8050.72,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,VM-300 SKU-0477,software_ngfw
C0088,P0477,2025-12-01,0.0,0.0,0.0,0.0,0.0,0,8050.72,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,VM-300 SKU-0477,software_ngfw
C0088,P0477,2026-01-01,0.0,0.0,0.0,0.0,0.0,0,8050.72,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,VM-300 SKU-0477,software_ngfw
C0088,P0477,2026-02-01,0.0,0.0,0.0,0.0,0.0,0,8050.72,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,VM-300 SKU-0477,software_ngfw
C0088,P0477,2026-03-01,0.0,0.0,0.0,0.0,0.0,0,8050.72,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,VM-300 SKU-0477,software_ngfw
C0088,P0477,2026-04-01,0.0,0.0,0.0,0.0,0.0,0,8050.72,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,VM-300 SKU-0477,software_ngfw
C0088,P0477,2026-05-01,0.0,0.0,0.0,0.0,0.0,0,8050.72,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,VM-300 SKU-0477,software_ngfw
C0088,P0477,2026-06-01,0.0,0.0,0.0,0.0,0.0,0,8050.72,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,VM-300 SKU-0477,software_ngfw
C0089,P0440,2025-07-01,1.211,0.8,0.667,1.0,1.0,0,40613.8,84.7,false,true,Value Realized,Suarez LLC,Enterprise,AMER,VM-100 SKU-0440,software_ngfw
C0089,P0440,2025-08-01,1.312,0.8,1.0,1.0,1.0,1,40613.8,93.0,false,true,Value Realized,Suarez LLC,Enterprise,AMER,VM-100 SKU-0440,software_ngfw
C0089,P0440,2025-09-01,1.409,0.8,1.0,1.0,1.0,1,40613.8,93.0,false,true,Value Realized,Suarez LLC,Enterprise,AMER,VM-100 SKU-0440,software_ngfw
C0089,P0440,2025-10-01,1.568,0.8,1.0,1.0,1.0,1,40613.8,93.0,false,true,Value Realized,Suarez LLC,Enterprise,AMER,VM-100 SKU-0440,software_ngfw
C0089,P0440,2025-11-01,1.676,0.8,1.0,1.0,1.0,1,40613.8,93.0,false,true,Value Realized,Suarez LLC,Enterprise,AMER,VM-100 SKU-0440,software_ngfw
C0089,P0440,2025-12-01,1.257,0.8,1.0,1.0,1.0,1,40613.8,93.0,false,true,Value Realized,Suarez LLC,Enterprise,AMER,VM-100 SKU-0440,software_ngfw
C0089,P0440,2026-01-01,1.42,0.8,1.0,1.0,1.0,1,40613.8,93.0,false,true,Value Realized,Suarez LLC,Enterprise,AMER,VM-100 SKU-0440,software_ngfw
C0089,P0440,2026-02-01,1.186,1.0,1.0,1.0,1.0,1,40613.8,100.0,false,false,Value Realized,Suarez LLC,Enterprise,AMER,VM-100 SKU-0440,software_ngfw
C0089,P0440,2026-03-01,1.416,0.8,1.0,1.0,1.0,1,40613.8,93.0,false,true,Value Realized,Suarez LLC,Enterprise,AMER,VM-100 SKU-0440,software_ngfw
C0089,P0440,2026-04-01,1.53,0.8,1.0,1.0,1.0,1,40613.8,93.0,false,true,Value Realized,Suarez LLC,Enterprise,AMER,VM-100 SKU-0440,software_ngfw
C0089,P0440,2026-05-01,1.337,0.8,1.0,1.0,1.0,1,40613.8,93.0,false,true,Value Realized,Suarez LLC,Enterprise,AMER,VM-100 SKU-0440,software_ngfw
C0089,P0440,2026-06-01,1.55,0.8,1.0,1.0,1.0,1,40613.8,93.0,false,true,Value Realized,Suarez LLC,Enterprise,AMER,VM-100 SKU-0440,software_ngfw
C0093,P0137,2025-07-01,0.671,0.918,0.0,1.0,1.0,0,28701.78,72.1,false,false,Value Realized,"Garcia, Humphrey and Baker",Enterprise,LATAM,CN-Series SKU-0137,software_ngfw
C0093,P0137,2025-08-01,0.738,0.935,0.0,1.0,1.0,1,28701.78,72.7,false,false,Value Realized,"Garcia, Humphrey and Baker",Enterprise,LATAM,CN-Series SKU-0137,software_ngfw
C0093,P0137,2025-09-01,0.688,0.922,0.117,1.0,1.0,1,28701.78,75.2,false,false,Value Realized,"Garcia, Humphrey and Baker",Enterprise,LATAM,CN-Series SKU-0137,software_ngfw
C0093,P0137,2025-10-01,0.685,0.921,0.117,1.0,1.0,1,28701.78,75.2,false,false,Value Realized,"Garcia, Humphrey and Baker",Enterprise,LATAM,CN-Series SKU-0137,software_ngfw
C0093,P0137,2025-11-01,1.037,1.0,0.167,1.0,1.0,1,28701.78,79.2,true,false,Value Realized,"Garcia, Humphrey and Baker",Enterprise,LATAM,CN-Series SKU-0137,software_ngfw
C0093,P0137,2025-12-01,0.771,0.943,0.283,1.0,1.0,1,28701.78,80.1,false,false,Value Realized,"Garcia, Humphrey and Baker",Enterprise,LATAM,CN-Series SKU-0137,software_ngfw
C0093,P0137,2026-01-01,0.88,0.97,0.283,1.0,1.0,1,28701.78,81.0,false,false,Value Realized,"Garcia, Humphrey and Baker",Enterprise,LATAM,CN-Series SKU-0137,software_ngfw
C0093,P0137,2026-02-01,0.801,0.95,0.4,1.0,1.0,1,28701.78,83.3,false,false,Value Realized,"Garcia, Humphrey and Baker",Enterprise,LATAM,CN-Series SKU-0137,software_ngfw
C0093,P0137,2026-03-01,0.804,0.951,0.567,1.0,1.0,1,28701.78,87.5,false,false,Value Realized,"Garcia, Humphrey and Baker",Enterprise,LATAM,CN-Series SKU-0137,software_ngfw
C0093,P0137,2026-04-01,0.575,0.87,0.517,1.0,1.0,1,28701.78,83.4,false,false,Value Realized,"Garcia, Humphrey and Baker",Enterprise,LATAM,CN-Series SKU-0137,software_ngfw
C0093,P0137,2026-05-01,0.394,0.653,0.617,1.0,1.0,1,28701.78,78.3,false,false,Value Realized,"Garcia, Humphrey and Baker",Enterprise,LATAM,CN-Series SKU-0137,software_ngfw
C0093,P0137,2026-06-01,0.669,0.917,0.517,1.0,1.0,1,28701.78,85.0,false,false,Value Realized,"Garcia, Humphrey and Baker",Enterprise,LATAM,CN-Series SKU-0137,software_ngfw
C0098,P0138,2025-07-01,1.359,0.8,0.75,1.0,1.0,0,381679.68,86.8,false,true,Value Realized,Davis Group,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0138,sase
C0098,P0138,2025-08-01,1.496,0.8,1.0,1.0,1.0,1,381679.68,93.0,false,true,Value Realized,Davis Group,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0138,sase
C0098,P0138,2025-09-01,1.568,0.8,1.0,1.0,1.0,1,381679.68,93.0,false,true,Value Realized,Davis Group,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0138,sase
C0098,P0138,2025-10-01,1.589,0.8,1.0,1.0,1.0,1,381679.68,93.0,false,true,Value Realized,Davis Group,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0138,sase
C0098,P0138,2025-11-01,1.288,0.8,1.0,1.0,1.0,1,381679.68,93.0,false,true,Value Realized,Davis Group,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0138,sase
C0098,P0138,2025-12-01,1.352,0.8,1.0,1.0,1.0,1,381679.68,93.0,false,true,Value Realized,Davis Group,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0138,sase
C0098,P0138,2026-01-01,1.399,0.8,1.0,1.0,1.0,1,381679.68,93.0,false,true,Value Realized,Davis Group,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0138,sase
C0098,P0138,2026-02-01,1.466,0.8,1.0,1.0,1.0,1,381679.68,93.0,false,true,Value Realized,Davis Group,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0138,sase
C0098,P0138,2026-03-01,1.146,1.0,1.0,1.0,1.0,1,381679.68,100.0,false,false,Value Realized,Davis Group,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0138,sase
C0098,P0138,2026-04-01,1.483,0.8,1.0,1.0,1.0,1,381679.68,93.0,false,true,Value Realized,Davis Group,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0138,sase
C0098,P0138,2026-05-01,1.507,0.8,1.0,1.0,1.0,1,381679.68,93.0,false,true,Value Realized,Davis Group,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0138,sase
C0098,P0138,2026-06-01,1.482,0.8,1.0,1.0,1.0,1,381679.68,93.0,false,true,Value Realized,Davis Group,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0138,sase
C0005,P0039,2025-07-01,0.587,0.884,0.0,1.0,1.0,0,44708.94,70.9,false,false,Value Realized,"Guzman, Hoffman and Baldwin",Enterprise,AMER,VM-100 SKU-0039,software_ngfw
C0005,P0039,2025-08-01,0.725,0.931,0.0,1.0,1.0,1,44708.94,72.6,false,false,Value Realized,"Guzman, Hoffman and Baldwin",Enterprise,AMER,VM-100 SKU-0039,software_ngfw
C0005,P0039,2025-09-01,0.714,0.929,0.0,1.0,1.0,1,44708.94,72.5,false,false,Value Realized,"Guzman, Hoffman and Baldwin",Enterprise,AMER,VM-100 SKU-0039,software_ngfw
C0005,P0039,2025-10-01,0.692,0.923,0.333,1.0,1.0,1,44708.94,80.6,false,false,Value Realized,"Guzman, Hoffman and Baldwin",Enterprise,AMER,VM-100 SKU-0039,software_ngfw
C0005,P0039,2025-11-01,0.75,0.938,0.333,1.0,1.0,1,44708.94,81.1,false,false,Value Realized,"Guzman, Hoffman and Baldwin",Enterprise,AMER,VM-100 SKU-0039,software_ngfw
C0005,P0039,2025-12-01,0.752,0.938,0.333,1.0,1.0,1,44708.94,81.2,false,false,Value Realized,"Guzman, Hoffman and Baldwin",Enterprise,AMER,VM-100 SKU-0039,software_ngfw
C0005,P0039,2026-01-01,0.764,0.941,0.333,1.0,1.0,1,44708.94,81.3,false,false,Value Realized,"Guzman, Hoffman and Baldwin",Enterprise,AMER,VM-100 SKU-0039,software_ngfw
C0005,P0039,2026-02-01,0.946,0.986,0.233,1.0,1.0,1,44708.94,80.4,true,false,Value Realized,"Guzman, Hoffman and Baldwin",Enterprise,AMER,VM-100 SKU-0039,software_ngfw
C0005,P0039,2026-03-01,0.47,0.744,0.233,1.0,1.0,1,44708.94,71.9,false,false,Value Realized,"Guzman, Hoffman and Baldwin",Enterprise,AMER,VM-100 SKU-0039,software_ngfw
C0005,P0039,2026-04-01,0.679,0.92,0.333,1.0,1.0,1,44708.94,80.5,false,false,Value Realized,"Guzman, Hoffman and Baldwin",Enterprise,AMER,VM-100 SKU-0039,software_ngfw
C0005,P0039,2026-05-01,0.698,0.924,0.233,1.0,1.0,1,44708.94,78.2,false,false,Value Realized,"Guzman, Hoffman and Baldwin",Enterprise,AMER,VM-100 SKU-0039,software_ngfw
C0005,P0039,2026-06-01,0.491,0.77,0.233,1.0,1.0,1,44708.94,72.8,false,false,Value Realized,"Guzman, Hoffman and Baldwin",Enterprise,AMER,VM-100 SKU-0039,software_ngfw
C0006,P0148,2025-07-01,0.944,0.986,0.0,1.0,1.0,0,14786.88,74.5,true,false,Value Realized,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-100 SKU-0148,software_ngfw
C0006,P0148,2025-08-01,0.68,0.92,0.233,1.0,1.0,1,14786.88,78.0,false,false,Value Realized,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-100 SKU-0148,software_ngfw
C0006,P0148,2025-09-01,0.681,0.92,0.233,1.0,1.0,1,14786.88,78.0,false,false,Value Realized,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-100 SKU-0148,software_ngfw
C0006,P0148,2025-10-01,0.8,0.95,0.333,1.0,1.0,1,14786.88,81.6,false,false,Value Realized,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-100 SKU-0148,software_ngfw
C0006,P0148,2025-11-01,0.92,0.98,0.233,1.0,1.0,1,14786.88,80.1,true,false,Value Realized,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-100 SKU-0148,software_ngfw
C0006,P0148,2025-12-01,0.773,0.943,0.233,1.0,1.0,1,14786.88,78.9,false,false,Value Realized,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-100 SKU-0148,software_ngfw
C0006,P0148,2026-01-01,0.645,0.911,0.667,1.0,1.0,1,14786.88,88.6,false,false,Value Realized,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-100 SKU-0148,software_ngfw
C0006,P0148,2026-02-01,0.561,0.853,0.567,1.0,1.0,1,14786.88,84.0,false,false,Value Realized,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-100 SKU-0148,software_ngfw
C0006,P0148,2026-03-01,0.947,0.987,0.567,1.0,1.0,1,14786.88,88.7,false,false,Value Realized,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-100 SKU-0148,software_ngfw
C0006,P0148,2026-04-01,0.645,0.911,0.7,1.0,1.0,1,14786.88,89.4,false,false,Value Realized,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-100 SKU-0148,software_ngfw
C0006,P0148,2026-05-01,0.743,0.936,0.7,1.0,1.0,1,14786.88,90.3,false,false,Value Realized,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-100 SKU-0148,software_ngfw
C0006,P0148,2026-06-01,0.757,0.939,0.9,1.0,1.0,1,14786.88,95.4,false,false,Value Realized,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-100 SKU-0148,software_ngfw
C0006,P0371,2025-07-01,0.491,0.769,0.0,1.0,1.0,0,13061.23,66.9,false,false,Developing,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-700 SKU-0371,software_ngfw
C0006,P0371,2025-08-01,0.522,0.806,0.0,1.0,1.0,1,13061.23,68.2,false,false,Developing,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-700 SKU-0371,software_ngfw
C0006,P0371,2025-09-01,0.635,0.909,0.0,1.0,1.0,1,13061.23,71.8,false,false,Value Realized,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-700 SKU-0371,software_ngfw
C0006,P0371,2025-10-01,0.701,0.925,0.333,1.0,1.0,1,13061.23,80.7,false,false,Value Realized,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-700 SKU-0371,software_ngfw
C0006,P0371,2025-11-01,0.551,0.841,0.467,1.0,1.0,1,13061.23,81.1,false,false,Value Realized,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-700 SKU-0371,software_ngfw
C0006,P0371,2025-12-01,0.63,0.908,0.667,1.0,1.0,1,13061.23,88.4,false,false,Value Realized,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-700 SKU-0371,software_ngfw
C0006,P0371,2026-01-01,0.687,0.922,0.567,1.0,1.0,1,13061.23,86.4,false,false,Value Realized,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-700 SKU-0371,software_ngfw
C0006,P0371,2026-02-01,0.61,0.903,0.467,1.0,1.0,1,13061.23,83.3,false,false,Value Realized,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-700 SKU-0371,software_ngfw
C0006,P0371,2026-03-01,0.633,0.908,0.567,1.0,1.0,1,13061.23,86.0,false,false,Value Realized,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-700 SKU-0371,software_ngfw
C0006,P0371,2026-04-01,0.766,0.941,0.567,1.0,1.0,1,13061.23,87.1,false,false,Value Realized,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-700 SKU-0371,software_ngfw
C0006,P0371,2026-05-01,0.757,0.939,0.667,1.0,1.0,1,13061.23,89.5,false,false,Value Realized,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-700 SKU-0371,software_ngfw
C0006,P0371,2026-06-01,0.824,0.956,0.667,1.0,1.0,1,13061.23,90.1,false,false,Value Realized,"Gardner, Robinson and Lawrence",Mid-Market,AMER,VM-700 SKU-0371,software_ngfw
C0008,P0366,2025-07-01,0.0,0.0,0.0,0.0,,0,767857.68,0.0,false,false,Grace Period,"Henderson, Ramirez and Lewis",Mid-Market,AMER,Prisma Access Browser SKU-0366,sase
C0008,P0366,2025-08-01,0.0,0.0,0.0,0.0,0.467,0,767857.68,7.0,false,false,Shelfware Risk,"Henderson, Ramirez and Lewis",Mid-Market,AMER,Prisma Access Browser SKU-0366,sase
C0008,P0366,2025-09-01,0.22,0.444,0.0,0.5,0.467,0,767857.68,35.0,false,false,Onboarding Stall,"Henderson, Ramirez and Lewis",Mid-Market,AMER,Prisma Access Browser SKU-0366,sase
C0008,P0366,2025-10-01,0.48,0.756,0.233,0.8,0.467,1,767857.68,59.3,false,false,Onboarding Stall,"Henderson, Ramirez and Lewis",Mid-Market,AMER,Prisma Access Browser SKU-0366,sase
C0008,P0366,2025-11-01,1.018,1.0,0.333,1.0,0.467,1,767857.68,75.3,false,false,Value Realized,"Henderson, Ramirez and Lewis",Mid-Market,AMER,Prisma Access Browser SKU-0366,sase
C0008,P0366,2025-12-01,0.604,0.901,0.233,1.0,0.467,1,767857.68,69.4,false,false,Onboarding Stall,"Henderson, Ramirez and Lewis",Mid-Market,AMER,Prisma Access Browser SKU-0366,sase
C0008,P0366,2026-01-01,0.644,0.911,0.233,1.0,0.467,1,767857.68,69.7,false,false,Onboarding Stall,"Henderson, Ramirez and Lewis",Mid-Market,AMER,Prisma Access Browser SKU-0366,sase
C0008,P0366,2026-02-01,0.743,0.936,0.467,1.0,0.467,1,767857.68,76.4,false,false,Value Realized,"Henderson, Ramirez and Lewis",Mid-Market,AMER,Prisma Access Browser SKU-0366,sase
C0008,P0366,2026-03-01,0.836,0.959,0.467,1.0,0.467,1,767857.68,77.2,false,false,Value Realized,"Henderson, Ramirez and Lewis",Mid-Market,AMER,Prisma Access Browser SKU-0366,sase
C0008,P0366,2026-04-01,0.474,0.749,0.567,1.0,0.467,1,767857.68,72.4,false,false,Value Realized,"Henderson, Ramirez and Lewis",Mid-Market,AMER,Prisma Access Browser SKU-0366,sase
C0008,P0366,2026-05-01,0.927,0.982,0.567,1.0,0.467,1,767857.68,80.5,false,false,Value Realized,"Henderson, Ramirez and Lewis",Mid-Market,AMER,Prisma Access Browser SKU-0366,sase
C0008,P0366,2026-06-01,0.712,0.928,0.467,1.0,0.467,1,767857.68,76.1,false,false,Value Realized,"Henderson, Ramirez and Lewis",Mid-Market,AMER,Prisma Access Browser SKU-0366,sase
C0008,P0483,2025-07-01,0.0,0.0,0.0,0.0,,0,53037.12,0.0,false,false,Grace Period,"Henderson, Ramirez and Lewis",Mid-Market,AMER,Cloud NGFW for AWS SKU-0483,cloud_ngfw
C0008,P0483,2025-08-01,0.0,0.0,0.0,0.0,0.467,0,53037.12,7.0,false,false,Shelfware Risk,"Henderson, Ramirez and Lewis",Mid-Market,AMER,Cloud NGFW for AWS SKU-0483,cloud_ngfw
C0008,P0483,2025-09-01,0.22,0.444,0.0,0.5,0.467,0,53037.12,35.0,false,false,Onboarding Stall,"Henderson, Ramirez and Lewis",Mid-Market,AMER,Cloud NGFW for AWS SKU-0483,cloud_ngfw
C0008,P0483,2025-10-01,0.48,0.756,0.34,0.8,0.467,1,53037.12,62.0,false,false,Developing,"Henderson, Ramirez and Lewis",Mid-Market,AMER,Cloud NGFW for AWS SKU-0483,cloud_ngfw
