consumption_id,entitlement_id,cust_id,product_id,month,consumed_units,licensed_amount
U004356,E00378,C0079,P0139,2025-07-01,0.46,1
U004357,E00378,C0079,P0139,2025-08-01,0.86,1
U004358,E00378,C0079,P0139,2025-09-01,0.59,1
U004359,E00378,C0079,P0139,2025-10-01,0.75,1
U004360,E00378,C0079,P0139,2025-11-01,0.81,1
U004361,E00378,C0079,P0139,2025-12-01,0.75,1
U004362,E00378,C0079,P0139,2026-01-01,0.8,1
U004363,E00378,C0079,P0139,2026-02-01,0.91,1
U004364,E00378,C0079,P0139,2026-03-01,0.8,1
U004365,E00378,C0079,P0139,2026-04-01,0.59,1
U004366,E00378,C0079,P0139,2026-05-01,0.64,1
U004367,E00378,C0079,P0139,2026-06-01,0.61,1
U004368,E00379,C0080,P0413,2025-07-01,15.18,18
U004369,E00379,C0080,P0413,2025-08-01,15.24,18
U004370,E00379,C0080,P0413,2025-09-01,13.87,18
U004371,E00379,C0080,P0413,2025-10-01,9.8,18
U004372,E00379,C0080,P0413,2025-11-01,13.71,18
U004373,E00379,C0080,P0413,2025-12-01,9.02,18
U004374,E00379,C0080,P0413,2026-01-01,12.04,18
U004375,E00379,C0080,P0413,2026-02-01,15.09,18
U004376,E00379,C0080,P0413,2026-03-01,11.9,18
U004377,E00379,C0080,P0413,2026-04-01,16.45,18
U004378,E00379,C0080,P0413,2026-05-01,10.86,18
U004379,E00379,C0080,P0413,2026-06-01,14.61,18
U004380,E00380,C0080,P0298,2025-09-01,644.5,966
U004381,E00380,C0080,P0298,2025-10-01,650.28,966
U004382,E00380,C0080,P0298,2025-11-01,666.45,966
U004383,E00380,C0080,P0298,2025-12-01,646.94,966
U004384,E00380,C0080,P0298,2026-01-01,752.59,966
U004385,E00380,C0080,P0298,2026-02-01,618.56,966
U004386,E00380,C0080,P0298,2026-03-01,515.95,966
U004387,E00380,C0080,P0298,2026-04-01,696.99,966
U004388,E00380,C0080,P0298,2026-05-01,615.91,966
U004389,E00380,C0080,P0298,2026-06-01,609.33,966
U004390,E00381,C0080,P0487,2025-07-01,245.7,355
U004391,E00381,C0080,P0487,2025-08-01,271.53,355
U004392,E00381,C0080,P0487,2025-09-01,204.59,355
U004393,E00381,C0080,P0487,2025-10-01,293.59,355
U004394,E00381,C0080,P0487,2025-11-01,214.86,355
U004395,E00381,C0080,P0487,2025-12-01,218.18,355
U004396,E00381,C0080,P0487,2026-01-01,303.91,355
U004397,E00381,C0080,P0487,2026-02-01,280.99,355
U004398,E00381,C0080,P0487,2026-03-01,294.27,355
U004399,E00381,C0080,P0487,2026-04-01,228.6,355
U004400,E00381,C0080,P0487,2026-05-01,273.56,355
U004401,E00381,C0080,P0487,2026-06-01,310.34,355
U004402,E00382,C0080,P0332,2025-07-01,24.27,26
U004403,E00382,C0080,P0332,2025-08-01,17.71,26
U004404,E00382,C0080,P0332,2025-09-01,16.12,26
U004405,E00382,C0080,P0332,2025-10-01,21.16,26
U004406,E00382,C0080,P0332,2025-11-01,17.72,26
U004407,E00382,C0080,P0332,2025-12-01,12.81,26
U004408,E00382,C0080,P0332,2026-01-01,16.81,26
U004409,E00382,C0080,P0332,2026-02-01,17.25,26
U004410,E00382,C0080,P0332,2026-03-01,25.1,26
U004411,E00382,C0080,P0332,2026-04-01,20.85,26
U004412,E00382,C0080,P0332,2026-05-01,16.58,26
U004413,E00382,C0080,P0332,2026-06-01,20.82,26
U004414,E00383,C0081,P0483,2025-09-01,324.04,443
U004415,E00383,C0081,P0483,2025-10-01,364.4,443
U004416,E00383,C0081,P0483,2025-11-01,313.48,443
U004417,E00383,C0081,P0483,2025-12-01,291.81,443
U004418,E00383,C0081,P0483,2026-01-01,383.49,443
U004419,E00383,C0081,P0483,2026-02-01,341.84,443
U004420,E00383,C0081,P0483,2026-03-01,334.55,443
U004421,E00383,C0081,P0483,2026-04-01,347.03,443
U004422,E00383,C0081,P0483,2026-05-01,276.59,443
U004423,E00383,C0081,P0483,2026-06-01,339.67,443
U004424,E00384,C0081,P0104,2025-07-01,2637.37,3498
U004425,E00384,C0081,P0104,2025-08-01,2410.94,3498
U004426,E00384,C0081,P0104,2025-09-01,3561.01,3498
U004427,E00384,C0081,P0104,2025-10-01,2263.26,3498
U004428,E00384,C0081,P0104,2025-11-01,2416.18,3498
U004429,E00384,C0081,P0104,2025-12-01,3562.45,3498
U004430,E00384,C0081,P0104,2026-01-01,2579.69,3498
U004431,E00384,C0081,P0104,2026-02-01,2797.18,3498
U004432,E00384,C0081,P0104,2026-03-01,2478.82,3498
U004433,E00384,C0081,P0104,2026-04-01,2554.95,3498
U004434,E00384,C0081,P0104,2026-05-01,2465.34,3498
U004435,E00384,C0081,P0104,2026-06-01,1569.08,3498
U004436,E00385,C0081,P0059,2025-07-01,1569.76,1948
U004437,E00385,C0081,P0059,2025-08-01,833.2,1948
U004438,E00385,C0081,P0059,2025-09-01,1958.5,1948
U004439,E00385,C0081,P0059,2025-10-01,1502.41,1948
U004440,E00385,C0081,P0059,2025-11-01,1114.38,1948
U004441,E00385,C0081,P0059,2025-12-01,1159.74,1948
U004442,E00385,C0081,P0059,2026-01-01,918.32,1948
U004443,E00385,C0081,P0059,2026-02-01,1107.18,1948
U004444,E00385,C0081,P0059,2026-03-01,1184.83,1948
U004445,E00385,C0081,P0059,2026-04-01,1646.67,1948
U004446,E00385,C0081,P0059,2026-05-01,1510.15,1948
U004447,E00385,C0081,P0059,2026-06-01,976.12,1948
U004448,E00386,C0081,P0364,2025-08-01,1027.95,1923
U004449,E00386,C0081,P0364,2025-09-01,1205.41,1923
U004450,E00386,C0081,P0364,2025-10-01,1231.77,1923
U004451,E00386,C0081,P0364,2025-11-01,1882.48,1923
U004452,E00386,C0081,P0364,2025-12-01,1267.3,1923
U004453,E00386,C0081,P0364,2026-01-01,1809.44,1923
U004454,E00386,C0081,P0364,2026-02-01,1549.5,1923
U004455,E00386,C0081,P0364,2026-03-01,1587.6,1923
U004456,E00386,C0081,P0364,2026-04-01,1254.84,1923
U004457,E00386,C0081,P0364,2026-05-01,1164.55,1923
U004458,E00386,C0081,P0364,2026-06-01,1121.47,1923
U004459,E00387,C0081,P0317,2025-07-01,364.98,408
U004460,E00387,C0081,P0317,2025-08-01,293.79,408
U004461,E00387,C0081,P0317,2025-09-01,291.88,408
U004462,E00387,C0081,P0317,2025-10-01,342.67,408
U004463,E00387,C0081,P0317,2025-11-01,327.0,408
U004464,E00387,C0081,P0317,2025-12-01,246.16,408
U004465,E00387,C0081,P0317,2026-01-01,243.4,408
U004466,E00387,C0081,P0317,2026-02-01,280.35,408
U004467,E00387,C0081,P0317,2026-03-01,356.68,408
U004468,E00387,C0081,P0317,2026-04-01,308.08,408
U004469,E00387,C0081,P0317,2026-05-01,248.91,408
U004470,E00387,C0081,P0317,2026-06-01,334.68,408
U004471,E00388,C0081,P0150,2025-07-01,298.08,549
U004472,E00388,C0081,P0150,2025-08-01,316.61,549
U004473,E00388,C0081,P0150,2025-09-01,365.77,549
U004474,E00388,C0081,P0150,2025-10-01,414.13,549
U004475,E00388,C0081,P0150,2025-11-01,494.79,549
U004476,E00388,C0081,P0150,2025-12-01,323.78,549
U004477,E00388,C0081,P0150,2026-01-01,361.1,549
U004478,E00388,C0081,P0150,2026-02-01,443.12,549
U004479,E00388,C0081,P0150,2026-03-01,391.65,549
U004480,E00388,C0081,P0150,2026-04-01,333.64,549
U004481,E00388,C0081,P0150,2026-05-01,467.18,549
U004482,E00388,C0081,P0150,2026-06-01,431.22,549
U004483,E00389,C0082,P0046,2025-07-01,7.72,11
U004484,E00389,C0082,P0046,2025-08-01,5.86,11
U004485,E00389,C0082,P0046,2025-09-01,7.31,11
U004486,E00389,C0082,P0046,2025-10-01,8.53,11
U004487,E00389,C0082,P0046,2025-11-01,8.13,11
U004488,E00389,C0082,P0046,2025-12-01,8.31,11
U004489,E00389,C0082,P0046,2026-01-01,7.67,11
U004490,E00389,C0082,P0046,2026-02-01,6.82,11
U004491,E00389,C0082,P0046,2026-03-01,7.26,11
U004492,E00389,C0082,P0046,2026-04-01,6.06,11
U004493,E00389,C0082,P0046,2026-05-01,8.61,11
U004494,E00389,C0082,P0046,2026-06-01,7.14,11
U004495,E00390,C0082,P0442,2025-07-01,547.31,775
U004496,E00390,C0082,P0442,2025-08-01,440.34,775
U004497,E00390,C0082,P0442,2025-09-01,477.29,775
U004498,E00390,C0082,P0442,2025-10-01,510.04,775
U004499,E00390,C0082,P0442,2025-11-01,499.21,775
U004500,E00390,C0082,P0442,2025-12-01,349.99,775
U004501,E00390,C0082,P0442,2026-01-01,537.12,775
U004502,E00390,C0082,P0442,2026-02-01,588.03,775
U004503,E00390,C0082,P0442,2026-03-01,508.23,775
U004504,E00390,C0082,P0442,2026-04-01,483.73,775
U004505,E00390,C0082,P0442,2026-05-01,496.01,775
U004506,E00390,C0082,P0442,2026-06-01,537.66,775
U004507,E00391,C0082,P0096,2025-07-01,1655.57,2485
U004508,E00391,C0082,P0096,2025-08-01,1669.11,2485
U004509,E00391,C0082,P0096,2025-09-01,1525.56,2485
U004510,E00391,C0082,P0096,2025-10-01,2197.82,2485
U004511,E00391,C0082,P0096,2025-11-01,1456.1,2485
U004512,E00391,C0082,P0096,2025-12-01,1124.15,2485
U004513,E00391,C0082,P0096,2026-01-01,1586.03,2485
U004514,E00391,C0082,P0096,2026-02-01,1926.43,2485
U004515,E00391,C0082,P0096,2026-03-01,2084.63,2485
U004516,E00391,C0082,P0096,2026-04-01,1601.09,2485
U004517,E00391,C0082,P0096,2026-05-01,1495.92,2485
U004518,E00391,C0082,P0096,2026-06-01,1930.6,2485
U004519,E00392,C0083,P0370,2025-07-01,1278.75,1873
U004520,E00392,C0083,P0370,2025-08-01,1347.79,1873
U004521,E00392,C0083,P0370,2025-09-01,1414.34,1873
U004522,E00392,C0083,P0370,2025-10-01,1391.16,1873
U004523,E00392,C0083,P0370,2025-11-01,1314.49,1873
U004524,E00392,C0083,P0370,2025-12-01,1370.14,1873
U004525,E00392,C0083,P0370,2026-01-01,1471.62,1873
U004526,E00392,C0083,P0370,2026-02-01,1231.84,1873
U004527,E00392,C0083,P0370,2026-03-01,1697.26,1873
U004528,E00392,C0083,P0370,2026-04-01,1215.93,1873
U004529,E00392,C0083,P0370,2026-05-01,1258.85,1873
U004530,E00392,C0083,P0370,2026-06-01,1527.1,1873
U004531,E00393,C0083,P0158,2025-07-01,20.22,25
U004532,E00393,C0083,P0158,2025-08-01,19.03,25
U004533,E00393,C0083,P0158,2025-09-01,17.31,25
U004534,E00393,C0083,P0158,2025-10-01,18.85,25
U004535,E00393,C0083,P0158,2025-11-01,17.41,25
U004536,E00393,C0083,P0158,2025-12-01,23.1,25
U004537,E00393,C0083,P0158,2026-01-01,16.05,25
U004538,E00393,C0083,P0158,2026-02-01,24.14,25
U004539,E00393,C0083,P0158,2026-03-01,14.55,25
U004540,E00393,C0083,P0158,2026-04-01,17.76,25
U004541,E00393,C0083,P0158,2026-05-01,17.59,25
U004542,E00393,C0083,P0158,2026-06-01,13.99,25
U004543,E00394,C0083,P0006,2025-07-01,10.48,12
U004544,E00394,C0083,P0006,2025-08-01,10.44,12
U004545,E00394,C0083,P0006,2025-09-01,6.73,12
U004546,E00394,C0083,P0006,2025-10-01,6.73,12
U004547,E00394,C0083,P0006,2025-11-01,8.23,12
U004548,E00394,C0083,P0006,2025-12-01,11.35,12
U004549,E00394,C0083,P0006,2026-01-01,8.83,12
U004550,E00394,C0083,P0006,2026-02-01,10.53,12
U004551,E00394,C0083,P0006,2026-03-01,5.61,12
U004552,E00394,C0083,P0006,2026-04-01,7.74,12
U004553,E00394,C0083,P0006,2026-05-01,11.21,12
U004554,E00394,C0083,P0006,2026-06-01,10.39,12
U004555,E00395,C0083,P0321,2025-08-01,104.17,189
U004556,E00395,C0083,P0321,2025-09-01,156.61,189
U004557,E00395,C0083,P0321,2025-10-01,128.2,189
U004558,E00395,C0083,P0321,2025-11-01,109.14,189
U004559,E00395,C0083,P0321,2025-12-01,157.82,189
U004560,E00395,C0083,P0321,2026-01-01,124.6,189
U004561,E00395,C0083,P0321,2026-02-01,120.47,189
U004562,E00395,C0083,P0321,2026-03-01,136.14,189
U004563,E00395,C0083,P0321,2026-04-01,123.15,189
U004564,E00395,C0083,P0321,2026-05-01,155.55,189
U004565,E00395,C0083,P0321,2026-06-01,98.95,189
U004566,E00396,C0083,P0143,2025-07-01,88.36,190
U004567,E00396,C0083,P0143,2025-08-01,181.98,190
U004568,E00396,C0083,P0143,2025-09-01,158.66,190
U004569,E00396,C0083,P0143,2025-10-01,144.59,190
U004570,E00396,C0083,P0143,2025-11-01,171.37,190
U004571,E00396,C0083,P0143,2025-12-01,137.37,190
U004572,E00396,C0083,P0143,2026-01-01,126.09,190
U004573,E00396,C0083,P0143,2026-02-01,109.12,190
U004574,E00396,C0083,P0143,2026-03-01,179.23,190
U004575,E00396,C0083,P0143,2026-04-01,130.64,190
U004576,E00396,C0083,P0143,2026-05-01,160.7,190
U004577,E00396,C0083,P0143,2026-06-01,155.2,190
U004578,E00397,C0083,P0323,2025-07-01,363.72,441
U004579,E00397,C0083,P0323,2025-08-01,242.84,441
U004580,E00397,C0083,P0323,2025-09-01,420.55,441
U004581,E00397,C0083,P0323,2025-10-01,281.06,441
U004582,E00397,C0083,P0323,2025-11-01,288.15,441
U004583,E00397,C0083,P0323,2025-12-01,359.68,441
U004584,E00397,C0083,P0323,2026-01-01,329.63,441
U004585,E00397,C0083,P0323,2026-02-01,345.71,441
U004586,E00397,C0083,P0323,2026-03-01,272.09,441
U004587,E00397,C0083,P0323,2026-04-01,246.14,441
U004588,E00397,C0083,P0323,2026-05-01,401.44,441
U004589,E00397,C0083,P0323,2026-06-01,379.54,441
U004590,E00398,C0083,P0036,2025-07-01,7.85,11
U004591,E00398,C0083,P0036,2025-08-01,10.64,11
U004592,E00398,C0083,P0036,2025-09-01,9.8,11
U004593,E00398,C0083,P0036,2025-10-01,10.25,11
U004594,E00398,C0083,P0036,2025-11-01,8.56,11
U004595,E00398,C0083,P0036,2025-12-01,5.72,11
U004596,E00398,C0083,P0036,2026-01-01,6.75,11
U004597,E00398,C0083,P0036,2026-02-01,5.49,11
U004598,E00398,C0083,P0036,2026-03-01,5.55,11
U004599,E00398,C0083,P0036,2026-04-01,7.72,11
U004600,E00398,C0083,P0036,2026-05-01,9.79,11
U004601,E00398,C0083,P0036,2026-06-01,7.48,11
U004602,E00399,C0084,P0061,2025-07-01,36653.78,11007
U004603,E00399,C0084,P0061,2025-08-01,36735.37,11007
U004604,E00399,C0084,P0061,2025-09-01,33523.4,11007
U004605,E00399,C0084,P0061,2025-10-01,0.0,11007
U004606,E00399,C0084,P0061,2025-11-01,0.0,11007
U004607,E00399,C0084,P0061,2025-12-01,0.0,11007
U004608,E00399,C0084,P0061,2026-01-01,0.0,11007
U004609,E00399,C0084,P0061,2026-02-01,0.0,11007
U004610,E00399,C0084,P0061,2026-03-01,0.0,11007
U004611,E00399,C0084,P0061,2026-04-01,0.0,11007
U004612,E00399,C0084,P0061,2026-05-01,0.0,11007
U004613,E00399,C0084,P0061,2026-06-01,0.0,11007
U004614,E00400,C0084,P0157,2025-08-01,2075.58,592
U004615,E00400,C0084,P0157,2025-09-01,1845.13,592
U004616,E00400,C0084,P0157,2025-10-01,2015.4,592
U004617,E00400,C0084,P0157,2025-11-01,0.0,592
U004618,E00400,C0084,P0157,2025-12-01,0.0,592
U004619,E00400,C0084,P0157,2026-01-01,0.0,592
U004620,E00400,C0084,P0157,2026-02-01,0.0,592
U004621,E00400,C0084,P0157,2026-03-01,0.0,592
U004622,E00400,C0084,P0157,2026-04-01,0.0,592
U004623,E00400,C0084,P0157,2026-05-01,0.0,592
U004624,E00400,C0084,P0157,2026-06-01,0.0,592
U004625,E00401,C0084,P0293,2025-07-01,35063.03,10097
U004626,E00401,C0084,P0293,2025-08-01,37005.28,10097
U004627,E00401,C0084,P0293,2025-09-01,34697.77,10097
U004628,E00401,C0084,P0293,2025-10-01,0.0,10097
U004629,E00401,C0084,P0293,2025-11-01,0.0,10097
U004630,E00401,C0084,P0293,2025-12-01,0.0,10097
U004631,E00401,C0084,P0293,2026-01-01,0.0,10097
U004632,E00401,C0084,P0293,2026-02-01,0.0,10097
U004633,E00401,C0084,P0293,2026-03-01,0.0,10097
U004634,E00401,C0084,P0293,2026-04-01,0.0,10097
U004635,E00401,C0084,P0293,2026-05-01,0.0,10097
U004636,E00401,C0084,P0293,2026-06-01,0.0,10097
U004637,E00402,C0084,P0338,2025-07-01,33666.96,11347
U004638,E00402,C0084,P0338,2025-08-01,44821.16,11347
U004639,E00402,C0084,P0338,2025-09-01,48360.4,11347
U004640,E00402,C0084,P0338,2025-10-01,0.0,11347
U004641,E00402,C0084,P0338,2025-11-01,0.0,11347
U004642,E00402,C0084,P0338,2025-12-01,0.0,11347
U004643,E00402,C0084,P0338,2026-01-01,0.0,11347
U004644,E00402,C0084,P0338,2026-02-01,0.0,11347
U004645,E00402,C0084,P0338,2026-03-01,0.0,11347
U004646,E00402,C0084,P0338,2026-04-01,0.0,11347
U004647,E00402,C0084,P0338,2026-05-01,0.0,11347
U004648,E00402,C0084,P0338,2026-06-01,0.0,11347
U004649,E00403,C0084,P0343,2025-07-01,7003.02,1775
U004650,E00403,C0084,P0343,2025-08-01,5920.82,1775
U004651,E00403,C0084,P0343,2025-09-01,5553.23,1775
U004652,E00403,C0084,P0343,2025-10-01,0.0,1775
U004653,E00403,C0084,P0343,2025-11-01,0.0,1775
U004654,E00403,C0084,P0343,2025-12-01,0.0,1775
U004655,E00403,C0084,P0343,2026-01-01,0.0,1775
U004656,E00403,C0084,P0343,2026-02-01,0.0,1775
U004657,E00403,C0084,P0343,2026-03-01,0.0,1775
U004658,E00403,C0084,P0343,2026-04-01,0.0,1775
U004659,E00403,C0084,P0343,2026-05-01,0.0,1775
U004660,E00403,C0084,P0343,2026-06-01,0.0,1775
U004661,E00404,C0084,P0075,2025-07-01,6290.34,1640
U004662,E00404,C0084,P0075,2025-08-01,5060.03,1640
U004663,E00404,C0084,P0075,2025-09-01,7194.74,1640
U004664,E00404,C0084,P0075,2025-10-01,0.0,1640
U004665,E00404,C0084,P0075,2025-11-01,0.0,1640
U004666,E00404,C0084,P0075,2025-12-01,0.0,1640
U004667,E00404,C0084,P0075,2026-01-01,0.0,1640
U004668,E00404,C0084,P0075,2026-02-01,0.0,1640
U004669,E00404,C0084,P0075,2026-03-01,0.0,1640
U004670,E00404,C0084,P0075,2026-04-01,0.0,1640
U004671,E00404,C0084,P0075,2026-05-01,0.0,1640
U004672,E00404,C0084,P0075,2026-06-01,0.0,1640
U004673,E00405,C0085,P0123,2025-08-01,0.0,899
U004674,E00405,C0085,P0123,2025-09-01,0.0,899
U004675,E00405,C0085,P0123,2025-10-01,0.0,899
U004676,E00405,C0085,P0123,2025-11-01,0.0,899
U004677,E00405,C0085,P0123,2025-12-01,0.0,899
U004678,E00405,C0085,P0123,2026-01-01,0.0,899
U004679,E00405,C0085,P0123,2026-02-01,0.0,899
U004680,E00405,C0085,P0123,2026-03-01,0.0,899
U004681,E00405,C0085,P0123,2026-04-01,0.0,899
U004682,E00405,C0085,P0123,2026-05-01,0.0,899
U004683,E00405,C0085,P0123,2026-06-01,0.0,899
U004684,E00406,C0085,P0179,2025-07-01,0.0,13
U004685,E00406,C0085,P0179,2025-08-01,0.0,13
U004686,E00406,C0085,P0179,2025-09-01,0.0,13
U004687,E00406,C0085,P0179,2025-10-01,0.0,13
U004688,E00406,C0085,P0179,2025-11-01,0.0,13
U004689,E00406,C0085,P0179,2025-12-01,0.0,13
U004690,E00406,C0085,P0179,2026-01-01,0.0,13
U004691,E00406,C0085,P0179,2026-02-01,0.0,13
U004692,E00406,C0085,P0179,2026-03-01,0.0,13
U004693,E00406,C0085,P0179,2026-04-01,0.0,13
U004694,E00406,C0085,P0179,2026-05-01,0.0,13
U004695,E00406,C0085,P0179,2026-06-01,0.0,13
U004696,E00407,C0086,P0145,2025-07-01,144.38,200
U004697,E00407,C0086,P0145,2025-08-01,145.26,200
U004698,E00407,C0086,P0145,2025-09-01,125.94,200
U004699,E00407,C0086,P0145,2025-10-01,124.69,200
U004700,E00407,C0086,P0145,2025-11-01,150.36,200
U004701,E00407,C0086,P0145,2025-12-01,122.59,200
U004702,E00407,C0086,P0145,2026-01-01,163.56,200
U004703,E00407,C0086,P0145,2026-02-01,133.45,200
U004704,E00407,C0086,P0145,2026-03-01,125.88,200
U004705,E00407,C0086,P0145,2026-04-01,123.17,200
U004706,E00407,C0086,P0145,2026-05-01,143.05,200
U004707,E00407,C0086,P0145,2026-06-01,123.84,200
U004708,E00408,C0086,P0331,2025-07-01,151.74,215
U004709,E00408,C0086,P0331,2025-08-01,122.01,215
U004710,E00408,C0086,P0331,2025-09-01,150.72,215
U004711,E00408,C0086,P0331,2025-10-01,160.82,215
U004712,E00408,C0086,P0331,2025-11-01,169.64,215
U004713,E00408,C0086,P0331,2025-12-01,122.82,215
U004714,E00408,C0086,P0331,2026-01-01,149.69,215
U004715,E00408,C0086,P0331,2026-02-01,151.36,215
U004716,E00408,C0086,P0331,2026-03-01,158.22,215
U004717,E00408,C0086,P0331,2026-04-01,124.91,215
U004718,E00408,C0086,P0331,2026-05-01,167.92,215
U004719,E00408,C0086,P0331,2026-06-01,138.2,215
U004720,E00409,C0086,P0116,2025-07-01,1041.55,1635
U004721,E00409,C0086,P0116,2025-08-01,894.96,1635
U004722,E00409,C0086,P0116,2025-09-01,1276.29,1635
U004723,E00409,C0086,P0116,2025-10-01,1408.47,1635
U004724,E00409,C0086,P0116,2025-11-01,1330.57,1635
U004725,E00409,C0086,P0116,2025-12-01,1674.37,1635
U004726,E00409,C0086,P0116,2026-01-01,1083.03,1635
U004727,E00409,C0086,P0116,2026-02-01,1132.53,1635
U004728,E00409,C0086,P0116,2026-03-01,1105.43,1635
U004729,E00409,C0086,P0116,2026-04-01,737.36,1635
U004730,E00409,C0086,P0116,2026-05-01,809.93,1635
U004731,E00409,C0086,P0116,2026-06-01,1089.95,1635
U004732,E00410,C0086,P0023,2025-07-01,12.93,14
U004733,E00410,C0086,P0023,2025-08-01,9.95,14
U004734,E00410,C0086,P0023,2025-09-01,11.78,14
U004735,E00410,C0086,P0023,2025-10-01,9.16,14
U004736,E00410,C0086,P0023,2025-11-01,13.63,14
U004737,E00410,C0086,P0023,2025-12-01,8.44,14
U004738,E00410,C0086,P0023,2026-01-01,8.22,14
U004739,E00410,C0086,P0023,2026-02-01,10.99,14
U004740,E00410,C0086,P0023,2026-03-01,6.64,14
U004741,E00410,C0086,P0023,2026-04-01,7.24,14
U004742,E00410,C0086,P0023,2026-05-01,9.93,14
U004743,E00410,C0086,P0023,2026-06-01,11.92,14
U004744,E00411,C0086,P0164,2025-07-01,7.8,10
U004745,E00411,C0086,P0164,2025-08-01,7.49,10
U004746,E00411,C0086,P0164,2025-09-01,7.03,10
U004747,E00411,C0086,P0164,2025-10-01,7.1,10
U004748,E00411,C0086,P0164,2025-11-01,5.23,10
U004749,E00411,C0086,P0164,2025-12-01,7.23,10
U004750,E00411,C0086,P0164,2026-01-01,6.52,10
U004751,E00411,C0086,P0164,2026-02-01,7.94,10
U004752,E00411,C0086,P0164,2026-03-01,8.31,10
U004753,E00411,C0086,P0164,2026-04-01,5.72,10
U004754,E00411,C0086,P0164,2026-05-01,4.89,10
U004755,E00411,C0086,P0164,2026-06-01,10.31,10
U004756,E00412,C0086,P0313,2025-07-01,307.44,328
U004757,E00412,C0086,P0313,2025-08-01,319.65,328
U004758,E00412,C0086,P0313,2025-09-01,169.53,328
U004759,E00412,C0086,P0313,2025-10-01,250.34,328
U004760,E00412,C0086,P0313,2025-11-01,377.7,328
U004761,E00412,C0086,P0313,2025-12-01,327.88,328
U004762,E00412,C0086,P0313,2026-01-01,233.3,328
U004763,E00412,C0086,P0313,2026-02-01,281.59,328
U004764,E00412,C0086,P0313,2026-03-01,270.87,328
U004765,E00412,C0086,P0313,2026-04-01,244.86,328
U004766,E00412,C0086,P0313,2026-05-01,249.59,328
U004767,E00412,C0086,P0313,2026-06-01,140.93,328
U004768,E00413,C0087,P0247,2025-07-01,1100.22,816
U004769,E00413,C0087,P0247,2025-08-01,1253.98,816
U004770,E00413,C0087,P0247,2025-09-01,1011.36,816
U004771,E00413,C0087,P0247,2025-10-01,1033.77,816
U004772,E00413,C0087,P0247,2025-11-01,1127.06,816
U004773,E00413,C0087,P0247,2025-12-01,958.09,816
U004774,E00413,C0087,P0247,2026-01-01,1307.79,816
U004775,E00413,C0087,P0247,2026-02-01,1231.1,816
U004776,E00413,C0087,P0247,2026-03-01,1065.18,816
U004777,E00413,C0087,P0247,2026-04-01,982.8,816
U004778,E00413,C0087,P0247,2026-05-01,1049.33,816
U004779,E00413,C0087,P0247,2026-06-01,1145.26,816
U004780,E00414,C0087,P0064,2025-07-01,153.28,113
U004781,E00414,C0087,P0064,2025-08-01,174.08,113
U004782,E00414,C0087,P0064,2025-09-01,142.52,113
U004783,E00414,C0087,P0064,2025-10-01,165.43,113
U004784,E00414,C0087,P0064,2025-11-01,179.6,113
U004785,E00414,C0087,P0064,2025-12-01,191.93,113
U004786,E00414,C0087,P0064,2026-01-01,143.23,113
U004787,E00414,C0087,P0064,2026-02-01,128.21,113
U004788,E00414,C0087,P0064,2026-03-01,181.35,113
U004789,E00414,C0087,P0064,2026-04-01,171.36,113
U004790,E00414,C0087,P0064,2026-05-01,146.46,113
U004791,E00414,C0087,P0064,2026-06-01,138.77,113
U004792,E00415,C0087,P0006,2025-07-01,16.3,10
U004793,E00415,C0087,P0006,2025-08-01,15.52,10
U004794,E00415,C0087,P0006,2025-09-01,15.03,10
U004795,E00415,C0087,P0006,2025-10-01,13.79,10
U004796,E00415,C0087,P0006,2025-11-01,12.79,10
U004797,E00415,C0087,P0006,2025-12-01,14.5,10
U004798,E00415,C0087,P0006,2026-01-01,14.06,10
U004799,E00415,C0087,P0006,2026-02-01,14.88,10
U004800,E00415,C0087,P0006,2026-03-01,16.29,10
U004801,E00415,C0087,P0006,2026-04-01,12.68,10
U004802,E00415,C0087,P0006,2026-05-01,15.71,10
U004803,E00415,C0087,P0006,2026-06-01,15.3,10
U004804,E00416,C0087,P0427,2025-07-01,7614.43,4670
U004805,E00416,C0087,P0427,2025-08-01,7718.81,4670
U004806,E00416,C0087,P0427,2025-09-01,5940.74,4670
U004807,E00416,C0087,P0427,2025-10-01,5551.22,4670
U004808,E00416,C0087,P0427,2025-11-01,7114.78,4670
U004809,E00416,C0087,P0427,2025-12-01,7184.53,4670
U004810,E00416,C0087,P0427,2026-01-01,6746.54,4670
U004811,E00416,C0087,P0427,2026-02-01,5659.65,4670
U004812,E00416,C0087,P0427,2026-03-01,6163.94,4670
U004813,E00416,C0087,P0427,2026-04-01,6456.37,4670
U004814,E00416,C0087,P0427,2026-05-01,5760.37,4670
U004815,E00416,C0087,P0427,2026-06-01,7152.9,4670
U004816,E00417,C0088,P0486,2025-07-01,0.0,6600
U004817,E00417,C0088,P0486,2025-08-01,0.0,6600
U004818,E00417,C0088,P0486,2025-09-01,0.0,6600
U004819,E00417,C0088,P0486,2025-10-01,0.0,6600
U004820,E00417,C0088,P0486,2025-11-01,0.0,6600
U004821,E00417,C0088,P0486,2025-12-01,0.0,6600
U004822,E00417,C0088,P0486,2026-01-01,0.0,6600
U004823,E00417,C0088,P0486,2026-02-01,0.0,6600
U004824,E00417,C0088,P0486,2026-03-01,0.0,6600
U004825,E00417,C0088,P0486,2026-04-01,0.0,6600
U004826,E00417,C0088,P0486,2026-05-01,0.0,6600
U004827,E00417,C0088,P0486,2026-06-01,0.0,6600
