adoption_id,cust_id,entitlement_id,product_id,feature_id,month,usage_events
A0017403,C0070,E00330,P0255,F01145,2025-07-01,0
A0017404,C0070,E00330,P0255,F01145,2025-08-01,0
A0017405,C0070,E00330,P0255,F01145,2025-09-01,0
A0017406,C0070,E00330,P0255,F01145,2025-10-01,0
A0017407,C0070,E00330,P0255,F01145,2025-11-01,0
A0017408,C0070,E00330,P0255,F01145,2025-12-01,0
A0017409,C0070,E00330,P0255,F01145,2026-01-01,0
A0017410,C0070,E00330,P0255,F01145,2026-02-01,0
A0017411,C0070,E00330,P0255,F01145,2026-03-01,0
A0017412,C0070,E00330,P0255,F01145,2026-04-01,0
A0017413,C0070,E00330,P0255,F01145,2026-05-01,0
A0017414,C0070,E00330,P0255,F01145,2026-06-01,0
A0017415,C0070,E00330,P0255,F01146,2025-07-01,0
A0017416,C0070,E00330,P0255,F01146,2025-08-01,0
A0017417,C0070,E00330,P0255,F01146,2025-09-01,0
A0017418,C0070,E00330,P0255,F01146,2025-10-01,0
A0017419,C0070,E00330,P0255,F01146,2025-11-01,0
A0017420,C0070,E00330,P0255,F01146,2025-12-01,0
A0017421,C0070,E00330,P0255,F01146,2026-01-01,0
A0017422,C0070,E00330,P0255,F01146,2026-02-01,0
A0017423,C0070,E00330,P0255,F01146,2026-03-01,0
A0017424,C0070,E00330,P0255,F01146,2026-04-01,0
A0017425,C0070,E00330,P0255,F01146,2026-05-01,0
A0017426,C0070,E00330,P0255,F01146,2026-06-01,0
A0017427,C0070,E00330,P0255,F01147,2025-07-01,0
A0017428,C0070,E00330,P0255,F01147,2025-08-01,0
A0017429,C0070,E00330,P0255,F01147,2025-09-01,0
A0017430,C0070,E00330,P0255,F01147,2025-10-01,0
A0017431,C0070,E00330,P0255,F01147,2025-11-01,0
A0017432,C0070,E00330,P0255,F01147,2025-12-01,0
A0017433,C0070,E00330,P0255,F01147,2026-01-01,0
A0017434,C0070,E00330,P0255,F01147,2026-02-01,0
A0017435,C0070,E00330,P0255,F01147,2026-03-01,0
A0017436,C0070,E00330,P0255,F01147,2026-04-01,0
A0017437,C0070,E00330,P0255,F01147,2026-05-01,0
A0017438,C0070,E00330,P0255,F01147,2026-06-01,0
A0017439,C0070,E00331,P0026,F00118,2025-07-01,0
A0017440,C0070,E00331,P0026,F00118,2025-08-01,0
A0017441,C0070,E00331,P0026,F00118,2025-09-01,0
A0017442,C0070,E00331,P0026,F00118,2025-10-01,0
A0017443,C0070,E00331,P0026,F00118,2025-11-01,0
A0017444,C0070,E00331,P0026,F00118,2025-12-01,0
A0017445,C0070,E00331,P0026,F00118,2026-01-01,0
A0017446,C0070,E00331,P0026,F00118,2026-02-01,0
A0017447,C0070,E00331,P0026,F00118,2026-03-01,0
A0017448,C0070,E00331,P0026,F00118,2026-04-01,0
A0017449,C0070,E00331,P0026,F00118,2026-05-01,0
A0017450,C0070,E00331,P0026,F00118,2026-06-01,0
A0017451,C0070,E00331,P0026,F00119,2025-07-01,98426
A0017452,C0070,E00331,P0026,F00119,2025-08-01,204143
A0017453,C0070,E00331,P0026,F00119,2025-09-01,74893
A0017454,C0070,E00331,P0026,F00119,2025-10-01,91361
A0017455,C0070,E00331,P0026,F00119,2025-11-01,121016
A0017456,C0070,E00331,P0026,F00119,2025-12-01,68102
A0017457,C0070,E00331,P0026,F00119,2026-01-01,116252
A0017458,C0070,E00331,P0026,F00119,2026-02-01,54016
A0017459,C0070,E00331,P0026,F00119,2026-03-01,197338
A0017460,C0070,E00331,P0026,F00119,2026-04-01,99825
A0017461,C0070,E00331,P0026,F00119,2026-05-01,150311
A0017462,C0070,E00331,P0026,F00119,2026-06-01,188657
A0017463,C0070,E00331,P0026,F00120,2025-07-01,0
A0017464,C0070,E00331,P0026,F00120,2025-08-01,0
A0017465,C0070,E00331,P0026,F00120,2025-09-01,0
A0017466,C0070,E00331,P0026,F00120,2025-10-01,0
A0017467,C0070,E00331,P0026,F00120,2025-11-01,0
A0017468,C0070,E00331,P0026,F00120,2025-12-01,0
A0017469,C0070,E00331,P0026,F00120,2026-01-01,0
A0017470,C0070,E00331,P0026,F00120,2026-02-01,0
A0017471,C0070,E00331,P0026,F00120,2026-03-01,0
A0017472,C0070,E00331,P0026,F00120,2026-04-01,0
A0017473,C0070,E00331,P0026,F00120,2026-05-01,0
A0017474,C0070,E00331,P0026,F00120,2026-06-01,0
A0017475,C0070,E00331,P0026,F00121,2025-07-01,0
A0017476,C0070,E00331,P0026,F00121,2025-08-01,0
A0017477,C0070,E00331,P0026,F00121,2025-09-01,0
A0017478,C0070,E00331,P0026,F00121,2025-10-01,0
A0017479,C0070,E00331,P0026,F00121,2025-11-01,0
A0017480,C0070,E00331,P0026,F00121,2025-12-01,0
A0017481,C0070,E00331,P0026,F00121,2026-01-01,0
A0017482,C0070,E00331,P0026,F00121,2026-02-01,0
A0017483,C0070,E00331,P0026,F00121,2026-03-01,0
A0017484,C0070,E00331,P0026,F00121,2026-04-01,0
A0017485,C0070,E00331,P0026,F00121,2026-05-01,0
A0017486,C0070,E00331,P0026,F00121,2026-06-01,0
A0017487,C0070,E00331,P0026,F00122,2025-07-01,0
A0017488,C0070,E00331,P0026,F00122,2025-08-01,0
A0017489,C0070,E00331,P0026,F00122,2025-09-01,0
A0017490,C0070,E00331,P0026,F00122,2025-10-01,0
A0017491,C0070,E00331,P0026,F00122,2025-11-01,0
A0017492,C0070,E00331,P0026,F00122,2025-12-01,0
A0017493,C0070,E00331,P0026,F00122,2026-01-01,0
A0017494,C0070,E00331,P0026,F00122,2026-02-01,0
A0017495,C0070,E00331,P0026,F00122,2026-03-01,0
A0017496,C0070,E00331,P0026,F00122,2026-04-01,0
A0017497,C0070,E00331,P0026,F00122,2026-05-01,0
A0017498,C0070,E00331,P0026,F00122,2026-06-01,0
A0017499,C0070,E00331,P0026,F00123,2025-07-01,0
A0017500,C0070,E00331,P0026,F00123,2025-08-01,0
A0017501,C0070,E00331,P0026,F00123,2025-09-01,0
A0017502,C0070,E00331,P0026,F00123,2025-10-01,0
A0017503,C0070,E00331,P0026,F00123,2025-11-01,0
A0017504,C0070,E00331,P0026,F00123,2025-12-01,0
A0017505,C0070,E00331,P0026,F00123,2026-01-01,0
A0017506,C0070,E00331,P0026,F00123,2026-02-01,0
A0017507,C0070,E00331,P0026,F00123,2026-03-01,0
A0017508,C0070,E00331,P0026,F00123,2026-04-01,46482
A0017509,C0070,E00331,P0026,F00123,2026-05-01,40961
A0017510,C0070,E00331,P0026,F00123,2026-06-01,40668
A0017511,C0071,E00332,P0116,F00527,2025-07-01,0
A0017512,C0071,E00332,P0116,F00527,2025-08-01,0
A0017513,C0071,E00332,P0116,F00527,2025-09-01,0
A0017514,C0071,E00332,P0116,F00527,2025-10-01,0
A0017515,C0071,E00332,P0116,F00527,2025-11-01,0
A0017516,C0071,E00332,P0116,F00527,2025-12-01,35507
A0017517,C0071,E00332,P0116,F00527,2026-01-01,26169
A0017518,C0071,E00332,P0116,F00527,2026-02-01,23552
A0017519,C0071,E00332,P0116,F00527,2026-03-01,42340
A0017520,C0071,E00332,P0116,F00527,2026-04-01,34832
A0017521,C0071,E00332,P0116,F00527,2026-05-01,12945
A0017522,C0071,E00332,P0116,F00527,2026-06-01,12347
A0017523,C0071,E00332,P0116,F00528,2025-07-01,0
A0017524,C0071,E00332,P0116,F00528,2025-08-01,0
A0017525,C0071,E00332,P0116,F00528,2025-09-01,0
A0017526,C0071,E00332,P0116,F00528,2025-10-01,0
A0017527,C0071,E00332,P0116,F00528,2025-11-01,0
A0017528,C0071,E00332,P0116,F00528,2025-12-01,0
A0017529,C0071,E00332,P0116,F00528,2026-01-01,0
A0017530,C0071,E00332,P0116,F00528,2026-02-01,0
A0017531,C0071,E00332,P0116,F00528,2026-03-01,0
A0017532,C0071,E00332,P0116,F00528,2026-04-01,0
A0017533,C0071,E00332,P0116,F00528,2026-05-01,0
A0017534,C0071,E00332,P0116,F00528,2026-06-01,0
A0017535,C0071,E00332,P0116,F00529,2025-07-01,1945060
A0017536,C0071,E00332,P0116,F00529,2025-08-01,2607140
A0017537,C0071,E00332,P0116,F00529,2025-09-01,1742239
A0017538,C0071,E00332,P0116,F00529,2025-10-01,1051721
A0017539,C0071,E00332,P0116,F00529,2025-11-01,1195302
A0017540,C0071,E00332,P0116,F00529,2025-12-01,738943
A0017541,C0071,E00332,P0116,F00529,2026-01-01,1112109
A0017542,C0071,E00332,P0116,F00529,2026-02-01,2389917
A0017543,C0071,E00332,P0116,F00529,2026-03-01,2264392
A0017544,C0071,E00332,P0116,F00529,2026-04-01,810229
A0017545,C0071,E00332,P0116,F00529,2026-05-01,1666984
A0017546,C0071,E00332,P0116,F00529,2026-06-01,1283965
A0017547,C0071,E00332,P0116,F00530,2025-07-01,0
A0017548,C0071,E00332,P0116,F00530,2025-08-01,0
A0017549,C0071,E00332,P0116,F00530,2025-09-01,0
A0017550,C0071,E00332,P0116,F00530,2025-10-01,0
A0017551,C0071,E00332,P0116,F00530,2025-11-01,0
A0017552,C0071,E00332,P0116,F00530,2025-12-01,0
A0017553,C0071,E00332,P0116,F00530,2026-01-01,0
A0017554,C0071,E00332,P0116,F00530,2026-02-01,0
A0017555,C0071,E00332,P0116,F00530,2026-03-01,0
A0017556,C0071,E00332,P0116,F00530,2026-04-01,0
A0017557,C0071,E00332,P0116,F00530,2026-05-01,0
A0017558,C0071,E00332,P0116,F00530,2026-06-01,0
A0017559,C0071,E00332,P0116,F00531,2025-07-01,0
A0017560,C0071,E00332,P0116,F00531,2025-08-01,0
A0017561,C0071,E00332,P0116,F00531,2025-09-01,0
A0017562,C0071,E00332,P0116,F00531,2025-10-01,0
A0017563,C0071,E00332,P0116,F00531,2025-11-01,0
A0017564,C0071,E00332,P0116,F00531,2025-12-01,0
A0017565,C0071,E00332,P0116,F00531,2026-01-01,0
A0017566,C0071,E00332,P0116,F00531,2026-02-01,0
A0017567,C0071,E00332,P0116,F00531,2026-03-01,0
A0017568,C0071,E00332,P0116,F00531,2026-04-01,0
A0017569,C0071,E00332,P0116,F00531,2026-05-01,0
A0017570,C0071,E00332,P0116,F00531,2026-06-01,0
A0017571,C0071,E00333,P0057,F00258,2025-07-01,0
A0017572,C0071,E00333,P0057,F00258,2025-08-01,1694079
A0017573,C0071,E00333,P0057,F00258,2025-09-01,3691955
A0017574,C0071,E00333,P0057,F00258,2025-10-01,4172472
A0017575,C0071,E00333,P0057,F00258,2025-11-01,4078565
A0017576,C0071,E00333,P0057,F00258,2025-12-01,2735263
A0017577,C0071,E00333,P0057,F00258,2026-01-01,3986879
A0017578,C0071,E00333,P0057,F00258,2026-02-01,5246532
A0017579,C0071,E00333,P0057,F00258,2026-03-01,3139251
A0017580,C0071,E00333,P0057,F00258,2026-04-01,4811148
A0017581,C0071,E00333,P0057,F00258,2026-05-01,2318961
A0017582,C0071,E00333,P0057,F00258,2026-06-01,2965956
A0017583,C0071,E00333,P0057,F00259,2025-07-01,0
A0017584,C0071,E00333,P0057,F00259,2025-08-01,0
A0017585,C0071,E00333,P0057,F00259,2025-09-01,0
A0017586,C0071,E00333,P0057,F00259,2025-10-01,0
A0017587,C0071,E00333,P0057,F00259,2025-11-01,0
A0017588,C0071,E00333,P0057,F00259,2025-12-01,0
A0017589,C0071,E00333,P0057,F00259,2026-01-01,0
A0017590,C0071,E00333,P0057,F00259,2026-02-01,0
A0017591,C0071,E00333,P0057,F00259,2026-03-01,0
A0017592,C0071,E00333,P0057,F00259,2026-04-01,0
A0017593,C0071,E00333,P0057,F00259,2026-05-01,0
A0017594,C0071,E00333,P0057,F00259,2026-06-01,0
A0017595,C0071,E00333,P0057,F00260,2025-07-01,0
A0017596,C0071,E00333,P0057,F00260,2025-08-01,0
A0017597,C0071,E00333,P0057,F00260,2025-09-01,31788
A0017598,C0071,E00333,P0057,F00260,2025-10-01,41613
A0017599,C0071,E00333,P0057,F00260,2025-11-01,29424
A0017600,C0071,E00333,P0057,F00260,2025-12-01,31331
A0017601,C0071,E00333,P0057,F00260,2026-01-01,22011
A0017602,C0071,E00333,P0057,F00260,2026-02-01,31001
A0017603,C0071,E00333,P0057,F00260,2026-03-01,32103
A0017604,C0071,E00333,P0057,F00260,2026-04-01,36479
A0017605,C0071,E00333,P0057,F00260,2026-05-01,30167
A0017606,C0071,E00333,P0057,F00260,2026-06-01,17121
A0017607,C0071,E00334,P0317,F01432,2025-07-01,0
A0017608,C0071,E00334,P0317,F01432,2025-08-01,0
A0017609,C0071,E00334,P0317,F01432,2025-09-01,0
A0017610,C0071,E00334,P0317,F01432,2025-10-01,0
A0017611,C0071,E00334,P0317,F01432,2025-11-01,0
A0017612,C0071,E00334,P0317,F01432,2025-12-01,0
A0017613,C0071,E00334,P0317,F01432,2026-01-01,0
A0017614,C0071,E00334,P0317,F01432,2026-02-01,0
A0017615,C0071,E00334,P0317,F01432,2026-03-01,0
A0017616,C0071,E00334,P0317,F01432,2026-04-01,1255956
A0017617,C0071,E00334,P0317,F01432,2026-05-01,733917
A0017618,C0071,E00334,P0317,F01432,2026-06-01,968367
A0017619,C0071,E00334,P0317,F01433,2025-07-01,0
A0017620,C0071,E00334,P0317,F01433,2025-08-01,0
A0017621,C0071,E00334,P0317,F01433,2025-09-01,0
A0017622,C0071,E00334,P0317,F01433,2025-10-01,0
A0017623,C0071,E00334,P0317,F01433,2025-11-01,0
A0017624,C0071,E00334,P0317,F01433,2025-12-01,0
A0017625,C0071,E00334,P0317,F01433,2026-01-01,0
A0017626,C0071,E00334,P0317,F01433,2026-02-01,0
A0017627,C0071,E00334,P0317,F01433,2026-03-01,0
A0017628,C0071,E00334,P0317,F01433,2026-04-01,0
A0017629,C0071,E00334,P0317,F01433,2026-05-01,0
A0017630,C0071,E00334,P0317,F01433,2026-06-01,0
A0017631,C0071,E00334,P0317,F01434,2025-07-01,0
A0017632,C0071,E00334,P0317,F01434,2025-08-01,0
A0017633,C0071,E00334,P0317,F01434,2025-09-01,0
A0017634,C0071,E00334,P0317,F01434,2025-10-01,0
A0017635,C0071,E00334,P0317,F01434,2025-11-01,0
A0017636,C0071,E00334,P0317,F01434,2025-12-01,0
A0017637,C0071,E00334,P0317,F01434,2026-01-01,0
A0017638,C0071,E00334,P0317,F01434,2026-02-01,0
A0017639,C0071,E00334,P0317,F01434,2026-03-01,0
A0017640,C0071,E00334,P0317,F01434,2026-04-01,0
A0017641,C0071,E00334,P0317,F01434,2026-05-01,0
A0017642,C0071,E00334,P0317,F01434,2026-06-01,0
A0017643,C0071,E00335,P0007,F00034,2025-07-01,0
A0017644,C0071,E00335,P0007,F00034,2025-08-01,0
A0017645,C0071,E00335,P0007,F00034,2025-09-01,41045
A0017646,C0071,E00335,P0007,F00034,2025-10-01,15213
A0017647,C0071,E00335,P0007,F00034,2025-11-01,43844
A0017648,C0071,E00335,P0007,F00034,2025-12-01,11454
A0017649,C0071,E00335,P0007,F00034,2026-01-01,46070
A0017650,C0071,E00335,P0007,F00034,2026-02-01,14043
A0017651,C0071,E00335,P0007,F00034,2026-03-01,47316
A0017652,C0071,E00335,P0007,F00034,2026-04-01,45082
A0017653,C0071,E00335,P0007,F00034,2026-05-01,32437
A0017654,C0071,E00335,P0007,F00034,2026-06-01,41712
A0017655,C0071,E00335,P0007,F00035,2025-07-01,0
A0017656,C0071,E00335,P0007,F00035,2025-08-01,0
A0017657,C0071,E00335,P0007,F00035,2025-09-01,0
A0017658,C0071,E00335,P0007,F00035,2025-10-01,0
A0017659,C0071,E00335,P0007,F00035,2025-11-01,0
A0017660,C0071,E00335,P0007,F00035,2025-12-01,0
A0017661,C0071,E00335,P0007,F00035,2026-01-01,707470
A0017662,C0071,E00335,P0007,F00035,2026-02-01,401061
A0017663,C0071,E00335,P0007,F00035,2026-03-01,673104
A0017664,C0071,E00335,P0007,F00035,2026-04-01,502826
A0017665,C0071,E00335,P0007,F00035,2026-05-01,755745
A0017666,C0071,E00335,P0007,F00035,2026-06-01,413983
A0017667,C0071,E00335,P0007,F00036,2025-07-01,0
A0017668,C0071,E00335,P0007,F00036,2025-08-01,0
A0017669,C0071,E00335,P0007,F00036,2025-09-01,0
A0017670,C0071,E00335,P0007,F00036,2025-10-01,0
A0017671,C0071,E00335,P0007,F00036,2025-11-01,0
A0017672,C0071,E00335,P0007,F00036,2025-12-01,0
A0017673,C0071,E00335,P0007,F00036,2026-01-01,0
A0017674,C0071,E00335,P0007,F00036,2026-02-01,89414
A0017675,C0071,E00335,P0007,F00036,2026-03-01,106137
A0017676,C0071,E00335,P0007,F00036,2026-04-01,26228
A0017677,C0071,E00335,P0007,F00036,2026-05-01,41911
A0017678,C0071,E00335,P0007,F00036,2026-06-01,102247
A0017679,C0071,E00336,P0482,F02178,2025-07-01,0
A0017680,C0071,E00336,P0482,F02178,2025-08-01,0
A0017681,C0071,E00336,P0482,F02178,2025-09-01,0
A0017682,C0071,E00336,P0482,F02178,2025-10-01,0
A0017683,C0071,E00336,P0482,F02178,2025-11-01,0
A0017684,C0071,E00336,P0482,F02178,2025-12-01,0
A0017685,C0071,E00336,P0482,F02178,2026-01-01,0
A0017686,C0071,E00336,P0482,F02178,2026-02-01,0
A0017687,C0071,E00336,P0482,F02178,2026-03-01,0
A0017688,C0071,E00336,P0482,F02178,2026-04-01,0
A0017689,C0071,E00336,P0482,F02178,2026-05-01,0
A0017690,C0071,E00336,P0482,F02178,2026-06-01,0
A0017691,C0071,E00336,P0482,F02179,2025-07-01,0
A0017692,C0071,E00336,P0482,F02179,2025-08-01,0
A0017693,C0071,E00336,P0482,F02179,2025-09-01,0
A0017694,C0071,E00336,P0482,F02179,2025-10-01,0
A0017695,C0071,E00336,P0482,F02179,2025-11-01,0
A0017696,C0071,E00336,P0482,F02179,2025-12-01,0
A0017697,C0071,E00336,P0482,F02179,2026-01-01,0
A0017698,C0071,E00336,P0482,F02179,2026-02-01,0
A0017699,C0071,E00336,P0482,F02179,2026-03-01,0
A0017700,C0071,E00336,P0482,F02179,2026-04-01,0
A0017701,C0071,E00336,P0482,F02179,2026-05-01,0
A0017702,C0071,E00336,P0482,F02179,2026-06-01,0
A0017703,C0071,E00336,P0482,F02180,2025-07-01,0
A0017704,C0071,E00336,P0482,F02180,2025-08-01,23581
A0017705,C0071,E00336,P0482,F02180,2025-09-01,23009
A0017706,C0071,E00336,P0482,F02180,2025-10-01,10991
A0017707,C0071,E00336,P0482,F02180,2025-11-01,20550
A0017708,C0071,E00336,P0482,F02180,2025-12-01,26971
A0017709,C0071,E00336,P0482,F02180,2026-01-01,20692
A0017710,C0071,E00336,P0482,F02180,2026-02-01,23633
A0017711,C0071,E00336,P0482,F02180,2026-03-01,8394
A0017712,C0071,E00336,P0482,F02180,2026-04-01,21792
A0017713,C0071,E00336,P0482,F02180,2026-05-01,10642
A0017714,C0071,E00336,P0482,F02180,2026-06-01,7807
A0017715,C0071,E00336,P0482,F02181,2025-07-01,0
A0017716,C0071,E00336,P0482,F02181,2025-08-01,0
A0017717,C0071,E00336,P0482,F02181,2025-09-01,0
A0017718,C0071,E00336,P0482,F02181,2025-10-01,22319
A0017719,C0071,E00336,P0482,F02181,2025-11-01,47328
A0017720,C0071,E00336,P0482,F02181,2025-12-01,57575
A0017721,C0071,E00336,P0482,F02181,2026-01-01,32681
A0017722,C0071,E00336,P0482,F02181,2026-02-01,52976
A0017723,C0071,E00336,P0482,F02181,2026-03-01,54394
A0017724,C0071,E00336,P0482,F02181,2026-04-01,47729
A0017725,C0071,E00336,P0482,F02181,2026-05-01,59929
A0017726,C0071,E00336,P0482,F02181,2026-06-01,22342
A0017727,C0071,E00337,P0496,F02244,2025-09-01,0
A0017728,C0071,E00337,P0496,F02244,2025-10-01,0
A0017729,C0071,E00337,P0496,F02244,2025-11-01,0
A0017730,C0071,E00337,P0496,F02244,2025-12-01,0
A0017731,C0071,E00337,P0496,F02244,2026-01-01,0
A0017732,C0071,E00337,P0496,F02244,2026-02-01,0
A0017733,C0071,E00337,P0496,F02244,2026-03-01,0
A0017734,C0071,E00337,P0496,F02244,2026-04-01,0
A0017735,C0071,E00337,P0496,F02244,2026-05-01,0
A0017736,C0071,E00337,P0496,F02244,2026-06-01,0
A0017737,C0071,E00337,P0496,F02245,2025-09-01,0
A0017738,C0071,E00337,P0496,F02245,2025-10-01,0
A0017739,C0071,E00337,P0496,F02245,2025-11-01,0
A0017740,C0071,E00337,P0496,F02245,2025-12-01,0
A0017741,C0071,E00337,P0496,F02245,2026-01-01,0
A0017742,C0071,E00337,P0496,F02245,2026-02-01,0
A0017743,C0071,E00337,P0496,F02245,2026-03-01,3128772
A0017744,C0071,E00337,P0496,F02245,2026-04-01,3076797
A0017745,C0071,E00337,P0496,F02245,2026-05-01,1475457
A0017746,C0071,E00337,P0496,F02245,2026-06-01,2726720
A0017747,C0071,E00337,P0496,F02246,2025-09-01,0
A0017748,C0071,E00337,P0496,F02246,2025-10-01,0
A0017749,C0071,E00337,P0496,F02246,2025-11-01,0
A0017750,C0071,E00337,P0496,F02246,2025-12-01,0
A0017751,C0071,E00337,P0496,F02246,2026-01-01,0
A0017752,C0071,E00337,P0496,F02246,2026-02-01,0
A0017753,C0071,E00337,P0496,F02246,2026-03-01,0
A0017754,C0071,E00337,P0496,F02246,2026-04-01,51758
A0017755,C0071,E00337,P0496,F02246,2026-05-01,21196
A0017756,C0071,E00337,P0496,F02246,2026-06-01,46768
A0017757,C0071,E00337,P0496,F02247,2025-09-01,0
A0017758,C0071,E00337,P0496,F02247,2025-10-01,0
A0017759,C0071,E00337,P0496,F02247,2025-11-01,0
A0017760,C0071,E00337,P0496,F02247,2025-12-01,0
A0017761,C0071,E00337,P0496,F02247,2026-01-01,0
A0017762,C0071,E00337,P0496,F02247,2026-02-01,0
A0017763,C0071,E00337,P0496,F02247,2026-03-01,0
A0017764,C0071,E00337,P0496,F02247,2026-04-01,0
A0017765,C0071,E00337,P0496,F02247,2026-05-01,0
A0017766,C0071,E00337,P0496,F02247,2026-06-01,0
A0017767,C0071,E00337,P0496,F02248,2025-09-01,0
A0017768,C0071,E00337,P0496,F02248,2025-10-01,0
A0017769,C0071,E00337,P0496,F02248,2025-11-01,0
A0017770,C0071,E00337,P0496,F02248,2025-12-01,0
A0017771,C0071,E00337,P0496,F02248,2026-01-01,0
A0017772,C0071,E00337,P0496,F02248,2026-02-01,0
A0017773,C0071,E00337,P0496,F02248,2026-03-01,0
A0017774,C0071,E00337,P0496,F02248,2026-04-01,675265
A0017775,C0071,E00337,P0496,F02248,2026-05-01,766327
A0017776,C0071,E00337,P0496,F02248,2026-06-01,449282
A0017777,C0071,E00338,P0267,F01193,2025-07-01,0
A0017778,C0071,E00338,P0267,F01193,2025-08-01,0
A0017779,C0071,E00338,P0267,F01193,2025-09-01,0
A0017780,C0071,E00338,P0267,F01193,2025-10-01,0
A0017781,C0071,E00338,P0267,F01193,2025-11-01,0
A0017782,C0071,E00338,P0267,F01193,2025-12-01,0
A0017783,C0071,E00338,P0267,F01193,2026-01-01,0
A0017784,C0071,E00338,P0267,F01193,2026-02-01,0
A0017785,C0071,E00338,P0267,F01193,2026-03-01,0
A0017786,C0071,E00338,P0267,F01193,2026-04-01,2078672
A0017787,C0071,E00338,P0267,F01193,2026-05-01,1971946
A0017788,C0071,E00338,P0267,F01193,2026-06-01,1895275
A0017789,C0071,E00338,P0267,F01194,2025-07-01,867412
A0017790,C0071,E00338,P0267,F01194,2025-08-01,2243411
A0017791,C0071,E00338,P0267,F01194,2025-09-01,1582475
A0017792,C0071,E00338,P0267,F01194,2025-10-01,1728208
A0017793,C0071,E00338,P0267,F01194,2025-11-01,2228849
A0017794,C0071,E00338,P0267,F01194,2025-12-01,2244746
A0017795,C0071,E00338,P0267,F01194,2026-01-01,2262838
A0017796,C0071,E00338,P0267,F01194,2026-02-01,2014743
A0017797,C0071,E00338,P0267,F01194,2026-03-01,2005848
A0017798,C0071,E00338,P0267,F01194,2026-04-01,2859988
A0017799,C0071,E00338,P0267,F01194,2026-05-01,1953107
A0017800,C0071,E00338,P0267,F01194,2026-06-01,2128695
A0017801,C0071,E00338,P0267,F01195,2025-07-01,0
A0017802,C0071,E00338,P0267,F01195,2025-08-01,0
A0017803,C0071,E00338,P0267,F01195,2025-09-01,0
A0017804,C0071,E00338,P0267,F01195,2025-10-01,0
A0017805,C0071,E00338,P0267,F01195,2025-11-01,0
A0017806,C0071,E00338,P0267,F01195,2025-12-01,0
A0017807,C0071,E00338,P0267,F01195,2026-01-01,0
A0017808,C0071,E00338,P0267,F01195,2026-02-01,0
A0017809,C0071,E00338,P0267,F01195,2026-03-01,0
A0017810,C0071,E00338,P0267,F01195,2026-04-01,0
A0017811,C0071,E00338,P0267,F01195,2026-05-01,0
A0017812,C0071,E00338,P0267,F01195,2026-06-01,0
A0017813,C0071,E00338,P0267,F01196,2025-07-01,0
A0017814,C0071,E00338,P0267,F01196,2025-08-01,0
A0017815,C0071,E00338,P0267,F01196,2025-09-01,0
A0017816,C0071,E00338,P0267,F01196,2025-10-01,0
A0017817,C0071,E00338,P0267,F01196,2025-11-01,0
A0017818,C0071,E00338,P0267,F01196,2025-12-01,0
A0017819,C0071,E00338,P0267,F01196,2026-01-01,50833
A0017820,C0071,E00338,P0267,F01196,2026-02-01,74508
A0017821,C0071,E00338,P0267,F01196,2026-03-01,46252
A0017822,C0071,E00338,P0267,F01196,2026-04-01,39558
A0017823,C0071,E00338,P0267,F01196,2026-05-01,33251
A0017824,C0071,E00338,P0267,F01196,2026-06-01,77270
A0017825,C0071,E00338,P0267,F01197,2025-07-01,0
A0017826,C0071,E00338,P0267,F01197,2025-08-01,0
A0017827,C0071,E00338,P0267,F01197,2025-09-01,0
A0017828,C0071,E00338,P0267,F01197,2025-10-01,0
A0017829,C0071,E00338,P0267,F01197,2025-11-01,0
A0017830,C0071,E00338,P0267,F01197,2025-12-01,0
A0017831,C0071,E00338,P0267,F01197,2026-01-01,0
A0017832,C0071,E00338,P0267,F01197,2026-02-01,0
A0017833,C0071,E00338,P0267,F01197,2026-03-01,0
A0017834,C0071,E00338,P0267,F01197,2026-04-01,0
A0017835,C0071,E00338,P0267,F01197,2026-05-01,0
A0017836,C0071,E00338,P0267,F01197,2026-06-01,0
A0017837,C0071,E00338,P0267,F01198,2025-07-01,0
A0017838,C0071,E00338,P0267,F01198,2025-08-01,0
A0017839,C0071,E00338,P0267,F01198,2025-09-01,0
A0017840,C0071,E00338,P0267,F01198,2025-10-01,0
A0017841,C0071,E00338,P0267,F01198,2025-11-01,0
A0017842,C0071,E00338,P0267,F01198,2025-12-01,0
A0017843,C0071,E00338,P0267,F01198,2026-01-01,0
A0017844,C0071,E00338,P0267,F01198,2026-02-01,0
A0017845,C0071,E00338,P0267,F01198,2026-03-01,0
A0017846,C0071,E00338,P0267,F01198,2026-04-01,0
A0017847,C0071,E00338,P0267,F01198,2026-05-01,0
A0017848,C0071,E00338,P0267,F01198,2026-06-01,0
A0017849,C0072,E00339,P0377,F01703,2025-07-01,0
A0017850,C0072,E00339,P0377,F01703,2025-08-01,0
A0017851,C0072,E00339,P0377,F01703,2025-09-01,0
A0017852,C0072,E00339,P0377,F01703,2025-10-01,0
A0017853,C0072,E00339,P0377,F01703,2025-11-01,0
A0017854,C0072,E00339,P0377,F01703,2025-12-01,0
A0017855,C0072,E00339,P0377,F01703,2026-01-01,60988
A0017856,C0072,E00339,P0377,F01703,2026-02-01,52098
A0017857,C0072,E00339,P0377,F01703,2026-03-01,78020
A0017858,C0072,E00339,P0377,F01703,2026-04-01,62026
A0017859,C0072,E00339,P0377,F01703,2026-05-01,86581
A0017860,C0072,E00339,P0377,F01703,2026-06-01,79031
A0017861,C0072,E00339,P0377,F01704,2025-07-01,0
